obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('2584',)",33.5889015198,1,0,1029.14634861,29,29,2,3.35889015198,29,13,3724598993.59,3724598993.64,3659710375.38,44.36829,-124.9528,0.0,34.0695438043,29,29,internal_timestamp,499.079986572,29,29,383708,1450721575,5.80399990082,29,29,3659710375.38
"('2585',)",33.5892982483,1,0,1029.14336537,29,29,2,3.35892982483,29,13,3724598993.59,3724598993.64,3659710386.38,44.36829,-124.9528,0.0,34.0696031848,29,29,internal_timestamp,498.440002441,29,29,381875,1450721586,5.80469989777,29,29,3659710386.38
"('2586',)",33.5896987915,1,0,1029.13935196,29,29,2,3.35896987915,29,13,3724598993.59,3724598993.64,3659710397.38,44.36829,-124.9528,0.0,34.0694543245,29,29,internal_timestamp,497.619995117,29,29,378531,1450721597,5.80569982529,29,29,3659710397.38
"('2587',)",33.5904998779,1,0,1029.1345592,29,29,2,3.35904998779,29,13,3724598993.59,3724598993.64,3659710408.39,44.36829,-124.9528,0.0,34.0693333407,29,29,internal_timestamp,496.640014648,29,29,385627,1450721608,5.80719995499,29,29,3659710408.39
"('2588',)",33.5927009583,1,0,1029.12955237,29,29,2,3.35927009583,29,13,3724598993.59,3724598993.64,3659710419.38,44.36829,-124.9528,0.0,34.0689576541,29,29,internal_timestamp,495.709991455,29,29,380448,1450721619,5.81050014496,29,29,3659710419.38
"('2589',)",33.5950012207,1,0,1029.12473493,29,29,2,3.35950012207,29,13,3724598993.59,3724598993.64,3659710430.38,44.36829,-124.9528,0.0,34.068904664,29,29,internal_timestamp,494.760009766,29,29,383791,1450721630,5.81360006332,29,29,3659710430.38
"('2590',)",33.5983009338,1,0,1029.11835664,29,29,2,3.35983009338,29,13,3724598993.59,3724598993.64,3659710441.39,44.36829,-124.9528,0.0,34.0679280834,29,29,internal_timestamp,493.690002441,29,29,388139,1450721641,5.81879997253,29,29,3659710441.39
"('2591',)",33.6006011963,1,0,1029.11248817,29,29,2,3.36006011963,29,13,3724598993.59,3724598993.64,3659710452.38,44.36829,-124.9528,0.0,34.067441701,29,29,internal_timestamp,492.600006104,29,29,381441,1450721652,5.82240009308,29,29,3659710452.38
"('2592',)",33.6034011841,1,0,1029.10735661,29,29,2,3.36034011841,29,13,3724598993.59,3724598993.64,3659710463.39,44.36829,-124.9528,0.0,34.0674837879,29,29,internal_timestamp,491.579986572,29,29,387053,1450721663,5.82600021362,29,29,3659710463.39
"('2593',)",33.6130981445,1,0,1029.09983686,29,29,2,3.36130981445,29,13,3724598993.59,3724598993.64,3659710474.38,44.36829,-124.9528,0.0,34.0661685929,29,29,internal_timestamp,490.540008545,29,29,382296,1450721674,5.83869981766,29,29,3659710474.38
"('2594',)",33.6198997498,1,0,1029.09270931,29,29,2,3.36198997498,29,13,3724598993.59,3724598993.64,3659710485.39,44.36829,-124.9528,0.0,34.0648041285,29,29,internal_timestamp,489.5,29,29,393116,1450721685,5.84819984436,29,29,3659710485.39
"('2595',)",33.6253013611,1,0,1029.08736817,29,29,2,3.36253013611,29,13,3724598993.59,3724598993.64,3659710496.38,44.36829,-124.9528,0.0,34.065400384,29,29,internal_timestamp,488.410003662,29,29,382144,1450721696,5.85419988632,29,29,3659710496.38
"('2596',)",33.6380996704,1,0,1029.07746191,29,29,2,3.36380996704,29,13,3724598993.59,3724598993.64,3659710507.39,44.36829,-124.9528,0.0,34.0620601386,29,29,internal_timestamp,487.359985352,29,29,387981,1450721707,5.87239980698,29,29,3659710507.39
"('2597',)",33.6425018311,1,0,1029.07136807,29,29,2,3.36425018311,29,13,3724598993.59,3724598993.64,3659710518.4,44.36829,-124.9528,0.0,34.0616257114,29,29,internal_timestamp,486.279998779,29,29,395210,1450721718,5.87830018997,29,29,3659710518.4
"('2598',)",33.6453018188,1,0,1029.06610109,29,29,2,3.36453018188,29,13,3724598993.59,3724598993.64,3659710529.39,44.36829,-124.9528,0.0,34.0621272407,29,29,internal_timestamp,485.140014648,29,29,389754,1450721729,5.8814997673,29,29,3659710529.39
"('2599',)",33.6492996216,1,0,1029.05953125,29,29,2,3.36492996216,29,13,3724598993.59,3724598993.64,3659710540.4,44.36829,-124.9528,0.0,34.0613626588,29,29,internal_timestamp,484.010009766,29,29,395370,1450721740,5.8873000145,29,29,3659710540.4
"('2600',)",33.6505012512,1,0,1029.05500014,29,29,2,3.36505012512,29,13,3724598993.59,3724598993.64,3659710551.39,44.36829,-124.9528,0.0,34.0615919027,29,29,internal_timestamp,483.029998779,29,29,390765,1450721751,5.88889980316,29,29,3659710551.39
"('2601',)",33.6557006836,1,0,1029.04901405,29,29,2,3.36557006836,29,13,3724598993.59,3724598993.64,3659710562.4,44.36829,-124.9528,0.0,34.0609016381,29,29,internal_timestamp,482.049987793,29,29,396389,1450721762,5.89589977264,29,29,3659710562.4
"('2602',)",33.6581993103,1,0,1029.04375584,29,29,2,3.36581993103,29,13,3724598993.59,3724598993.64,3659710573.39,44.36829,-124.9528,0.0,34.0608083131,29,29,internal_timestamp,481.019989014,29,29,392956,1450721773,5.89930009842,29,29,3659710573.39
"('2603',)",33.6605987549,1,0,1029.03899823,29,29,2,3.36605987549,29,13,3724598993.59,3724598993.64,3659710584.4,44.36829,-124.9528,0.0,34.0610902096,29,29,internal_timestamp,480.019989014,29,29,401027,1450721784,5.90220022202,29,29,3659710584.4
"('2604',)",33.6669006348,1,0,1029.03254953,29,29,2,3.36669006348,29,13,3724598993.59,3724598993.64,3659710595.39,44.36829,-124.9528,0.0,34.060029953,29,29,internal_timestamp,479.049987793,29,29,394803,1450721795,5.91079998016,29,29,3659710595.39
"('2605',)",33.6734008789,1,0,1029.0268469,29,29,2,3.36734008789,29,13,3724598993.59,3724598993.64,3659710606.4,44.36829,-124.9528,0.0,34.0594586568,29,29,internal_timestamp,478.149993896,29,29,399772,1450721806,5.91909980774,29,29,3659710606.4
"('2606',)",33.6758003235,1,0,1029.02228991,29,29,2,3.36758003235,29,13,3724598993.59,3724598993.64,3659710617.39,44.36829,-124.9528,0.0,34.0590502277,29,29,internal_timestamp,477.329986572,29,29,394784,1450721817,5.92259979248,29,29,3659710617.39
"('2607',)",33.6809997559,1,0,1029.01722604,29,29,2,3.36809997559,29,13,3724598993.59,3724598993.64,3659710628.4,44.36829,-124.9528,0.0,34.0593610462,29,29,internal_timestamp,476.350006104,29,29,399662,1450721828,5.92859983444,29,29,3659710628.4
"('2608',)",33.6852989197,1,0,1029.01156692,29,29,2,3.36852989197,29,13,3724598993.59,3724598993.64,3659710639.41,44.36829,-124.9528,0.0,34.0585252163,29,29,internal_timestamp,475.440002441,29,29,406950,1450721839,5.93470001221,29,29,3659710639.41
"('2609',)",33.6859016418,1,0,1029.00655567,29,29,2,3.36859016418,29,13,3724598993.59,3724598993.64,3659710650.4,44.36829,-124.9528,0.0,34.0581856911,29,29,internal_timestamp,474.450012207,29,29,401174,1450721850,5.93620014191,29,29,3659710650.4
"('2610',)",33.6859016418,1,0,1029.00136488,29,29,2,3.36859016418,29,13,3724598993.59,3724598993.64,3659710661.41,44.36829,-124.9528,0.0,34.0584603373,29,29,internal_timestamp,473.279998779,29,29,406719,1450721861,5.93650007248,29,29,3659710661.41
"('2611',)",33.6893005371,1,0,1028.99386862,29,29,2,3.36893005371,29,13,3724598993.59,3724598993.64,3659710672.4,44.36829,-124.9528,0.0,34.0574014766,29,29,internal_timestamp,471.989990234,29,29,402209,1450721872,5.94199991226,29,29,3659710672.4
"('2612',)",33.6969985962,1,0,1028.98658432,29,29,2,3.36969985962,29,13,3724598993.59,3724598993.64,3659710683.41,44.36829,-124.9528,0.0,34.0574834745,29,29,internal_timestamp,470.660003662,29,29,407999,1450721883,5.95120000839,29,29,3659710683.41
"('2613',)",33.6983985901,1,0,1028.97977415,29,29,2,3.36983985901,29,13,3724598993.59,3724598993.64,3659710694.41,44.36829,-124.9528,0.0,34.056889454,29,29,internal_timestamp,469.359985352,29,29,407262,1450721894,5.95399999619,29,29,3659710694.41
"('2614',)",33.7048988342,1,0,1028.97183334,29,29,2,3.37048988342,29,13,3724598993.59,3724598993.64,3659710705.41,44.36829,-124.9528,0.0,34.0559113962,29,29,internal_timestamp,468.059997559,29,29,413736,1450721905,5.96290016174,29,29,3659710705.41
"('2615',)",33.7070999146,1,0,1028.96525196,29,29,2,3.37070999146,29,13,3724598993.59,3724598993.64,3659710716.41,44.36829,-124.9528,0.0,34.0554959731,29,29,internal_timestamp,466.799987793,29,29,409586,1450721916,5.96640014648,29,29,3659710716.41
"('2616',)",33.7114982605,1,0,1028.95862097,29,29,2,3.37114982605,29,13,3724598993.59,3724598993.64,3659710727.4,44.36829,-124.9528,0.0,34.055339071,29,29,internal_timestamp,465.549987793,29,29,403892,1450721927,5.97209978104,29,29,3659710727.4
"('2617',)",33.7155990601,1,0,1028.95296122,29,29,2,3.37155990601,29,13,3724598993.59,3724598993.65,3659710738.41,44.36829,-124.9528,0.0,34.0554797487,29,29,internal_timestamp,464.440002441,29,29,408804,1450721938,5.97709989548,29,29,3659710738.41
"('2618',)",33.7200012207,1,0,1028.94586198,29,29,2,3.37200012207,29,13,3724598993.59,3724598993.65,3659710749.41,44.36829,-124.9528,0.0,34.0541606971,29,29,internal_timestamp,463.320007324,29,29,414442,1450721949,5.98390007019,29,29,3659710749.41
"('2619',)",33.7234992981,1,0,1028.93967782,29,29,2,3.37234992981,29,13,3724598993.59,3724598993.65,3659710760.41,44.36829,-124.9528,0.0,34.0537347616,29,29,internal_timestamp,462.190002441,29,29,409465,1450721960,5.98880004883,29,29,3659710760.41
"('2620',)",33.7237014771,1,0,1028.93452279,29,29,2,3.37237014771,29,13,3724598993.59,3724598993.65,3659710771.42,44.36829,-124.9528,0.0,34.0540311793,29,29,internal_timestamp,461.029998779,29,29,423310,1450721971,5.98929977417,29,29,3659710771.42
"('2621',)",33.7234992981,1,0,1028.92948069,29,29,2,3.37234992981,29,13,3724598993.59,3724598993.65,3659710782.42,44.36829,-124.9528,0.0,34.0539294741,29,29,internal_timestamp,459.959991455,29,29,415694,1450721982,5.98969984055,29,29,3659710782.42
"('2622',)",33.7290992737,1,0,1028.92317836,29,29,2,3.37290992737,29,13,3724598993.59,3724598993.65,3659710793.41,44.36829,-124.9528,0.0,34.0533192359,29,29,internal_timestamp,458.910003662,29,29,411487,1450721993,5.9970998764,29,29,3659710793.41
"('2623',)",33.7304992676,1,0,1028.91790465,29,29,2,3.37304992676,29,13,3724598993.59,3724598993.65,3659710804.42,44.36829,-124.9528,0.0,34.0528781647,29,29,internal_timestamp,457.910003662,29,29,419948,1450722004,5.99959993362,29,29,3659710804.42
"('2624',)",33.7321014404,1,0,1028.91286796,29,29,2,3.37321014404,29,13,3724598993.59,3724598993.65,3659710815.41,44.36829,-124.9528,0.0,34.0528786677,29,29,internal_timestamp,456.880004883,29,29,414417,1450722015,6.00190019608,29,29,3659710815.41
"('2625',)",33.7321014404,1,0,1028.90834079,29,29,2,3.37321014404,29,13,3724598993.59,3724598993.65,3659710826.42,44.36829,-124.9528,0.0,34.0529650343,29,29,internal_timestamp,455.890014648,29,29,420528,1450722026,6.00229978561,29,29,3659710826.42
"('2626',)",33.7326011658,1,0,1028.90348149,29,29,2,3.37326011658,29,13,3724598993.59,3724598993.65,3659710837.42,44.36829,-124.9528,0.0,34.0529254999,29,29,internal_timestamp,454.869995117,29,29,415703,1450722037,6.00339984894,29,29,3659710837.42
"('2627',)",33.7341995239,1,0,1028.89790366,29,29,2,3.37341995239,29,13,3724598993.59,3724598993.65,3659710848.42,44.36829,-124.9528,0.0,34.0525408862,29,29,internal_timestamp,453.799987793,29,29,421555,1450722048,6.00610017776,29,29,3659710848.42
"('2628',)",33.7416000366,1,0,1028.89030896,29,29,2,3.37416000366,29,13,3724598993.59,3724598993.65,3659710859.43,44.36829,-124.9528,0.0,34.0511811746,29,29,internal_timestamp,452.679992676,29,29,427376,1450722059,6.01630020142,29,29,3659710859.43
"('2629',)",33.745300293,1,0,1028.8843779,29,29,2,3.3745300293,29,13,3724598993.59,3724598993.65,3659710870.42,44.36829,-124.9528,0.0,34.0508620119,29,29,internal_timestamp,451.589996338,29,29,421272,1450722070,6.02129983902,29,29,3659710870.42
"('2630',)",33.7463989258,1,0,1028.87949297,29,29,2,3.37463989258,29,13,3724598993.59,3724598993.65,3659710881.43,44.36829,-124.9528,0.0,34.0508936246,29,29,internal_timestamp,450.570007324,29,29,428494,1450722081,6.02299976349,29,29,3659710881.43
"('2631',)",33.7481002808,1,0,1028.87461071,29,29,2,3.37481002808,29,13,3724598993.59,3724598993.65,3659710892.42,44.36829,-124.9528,0.0,34.0507757034,29,29,internal_timestamp,449.600006104,29,29,420432,1450722092,6.02549982071,29,29,3659710892.42
"('2632',)",33.7501983643,1,0,1028.86896977,29,29,2,3.37501983643,29,13,3724598993.59,3724598993.65,3659710903.43,44.36829,-124.9528,0.0,34.0504560821,29,29,internal_timestamp,448.519989014,29,29,425503,1450722103,6.02869987488,29,29,3659710903.43
"('2633',)",33.7504997253,1,0,1028.86361583,29,29,2,3.37504997253,29,13,3724598993.59,3724598993.65,3659710914.43,44.36829,-124.9528,0.0,34.0504530353,29,29,internal_timestamp,447.380004883,29,29,431356,1450722114,6.02960014343,29,29,3659710914.43
"('2634',)",33.7527999878,1,0,1028.85900164,29,29,2,3.37527999878,29,13,3724598993.59,3724598993.65,3659710925.43,44.36829,-124.9528,0.0,34.0509264054,29,29,internal_timestamp,446.369995117,29,29,434792,1450722125,6.03219985962,29,29,3659710925.43
"('2635',)",33.7533988953,1,0,1028.8537006,29,29,2,3.37533988953,29,13,3724598993.59,3724598993.65,3659710936.43,44.36829,-124.9528,0.0,34.0501728397,29,29,internal_timestamp,445.399993896,29,29,429600,1450722136,6.03410005569,29,29,3659710936.43
"('2636',)",33.7569999695,1,0,1028.84813488,29,29,2,3.37569999695,29,13,3724598993.59,3724598993.65,3659710947.43,44.36829,-124.9528,0.0,34.0495780621,29,29,internal_timestamp,444.440002441,29,29,434609,1450722147,6.0391998291,29,29,3659710947.43
"('2637',)",33.7583999634,1,0,1028.84342295,29,29,2,3.37583999634,29,13,3724598993.59,3724598993.65,3659710958.43,44.36829,-124.9528,0.0,34.0492927026,29,29,internal_timestamp,443.529998779,29,29,427620,1450722158,6.04150009155,29,29,3659710958.43
"('2638',)",33.760799408,1,0,1028.839106,29,29,2,3.3760799408,29,13,3724598993.59,3724598993.65,3659710969.43,44.36829,-124.9528,0.0,34.0492979318,29,29,internal_timestamp,442.679992676,29,29,432934,1450722169,6.04460000992,29,29,3659710969.43
"('2639',)",33.761100769,1,0,1028.83481037,29,29,2,3.3761100769,29,13,3724598993.59,3724598993.65,3659710980.44,44.36829,-124.9528,0.0,34.0492821649,29,29,internal_timestamp,441.769989014,29,29,438076,1450722180,6.04540014267,29,29,3659710980.44
"('2640',)",33.7610015869,1,0,1028.82946429,29,29,2,3.37610015869,29,13,3724598993.59,3724598993.65,3659710991.43,44.36829,-124.9528,0.0,34.0491210634,29,29,internal_timestamp,440.649993896,29,29,433634,1450722191,6.04600000381,29,29,3659710991.43
"('2641',)",33.7630996704,1,0,1028.82432616,29,29,2,3.37630996704,29,13,3724598993.59,3724598993.65,3659711002.44,44.36829,-124.9528,0.0,34.0498508446,29,29,internal_timestamp,439.470001221,29,29,440083,1450722202,6.04820013046,29,29,3659711002.44
"('2642',)",33.7663002014,1,0,1028.81769276,29,29,2,3.37663002014,29,13,3724598993.59,3724598993.65,3659711013.44,44.36829,-124.9528,0.0,34.0483360294,29,29,internal_timestamp,438.450012207,29,29,435606,1450722213,6.05380010605,29,29,3659711013.44
"('2643',)",33.7692985535,1,0,1028.8136094,29,29,2,3.37692985535,29,13,3724598993.59,3724598993.65,3659711024.43,44.36829,-124.9528,0.0,34.0490464938,29,29,internal_timestamp,437.529998779,29,29,433926,1450722224,6.05690002441,29,29,3659711024.43
"('2644',)",33.7739982605,1,0,1028.80601362,29,29,2,3.37739982605,29,13,3724598993.59,3724598993.65,3659711035.44,44.36829,-124.9528,0.0,34.0475943617,29,29,internal_timestamp,436.339996338,29,29,441593,1450722235,6.06419992447,29,29,3659711035.44
"('2645',)",33.7850990295,1,0,1028.79551229,29,29,2,3.37850990295,29,13,3724598993.59,3724598993.65,3659711046.44,44.36829,-124.9528,0.0,34.0467759753,29,29,internal_timestamp,434.609985352,29,29,439297,1450722246,6.07829999924,29,29,3659711046.44
"('2646',)",33.792301178,1,0,1028.78732464,29,29,2,3.3792301178,29,13,3724598993.59,3724598993.65,3659711057.44,44.36829,-124.9528,0.0,34.0459040832,29,29,internal_timestamp,433.260009766,29,29,437083,1450722257,6.08790016174,29,29,3659711057.44
"('2647',)",33.8069992065,1,0,1028.77610435,29,29,2,3.38069992065,29,13,3724598993.59,3724598993.65,3659711068.44,44.36829,-124.9528,0.0,34.043140932,29,29,internal_timestamp,431.880004883,29,29,443495,1450722268,6.10780000687,29,29,3659711068.44
"('2648',)",33.807598114,1,0,1028.77192729,29,29,2,3.3807598114,29,13,3724598993.59,3724598993.65,3659711079.44,44.36829,-124.9528,0.0,34.0438068005,29,29,internal_timestamp,430.869995117,29,29,437557,1450722279,6.10830020905,29,29,3659711079.44
"('2649',)",33.8217010498,1,0,1028.76645852,29,29,2,3.38217010498,29,13,3724598993.59,3724598993.66,3659711090.44,44.36829,-124.9528,0.0,34.0438495062,29,29,internal_timestamp,430.149993896,29,29,443198,1450722290,6.12440013885,29,29,3659711090.44
"('2650',)",33.8292007446,1,0,1028.76005076,29,29,2,3.38292007446,29,13,3724598993.59,3724598993.66,3659711101.45,44.36829,-124.9528,0.0,34.0415814153,29,29,internal_timestamp,429.470001221,29,29,448379,1450722301,6.13539981842,29,29,3659711101.45
"('2651',)",33.8288002014,1,0,1028.7568756,29,29,2,3.38288002014,29,13,3724598993.59,3724598993.66,3659711112.44,44.36829,-124.9528,0.0,34.0413522235,29,29,internal_timestamp,428.820007324,29,29,444394,1450722312,6.13549995422,29,29,3659711112.44
"('2652',)",33.8292007446,1,0,1028.75485094,29,29,2,3.38292007446,29,13,3724598993.59,3724598993.66,3659711123.45,44.36829,-124.9528,0.0,34.0417457057,29,29,internal_timestamp,428.320007324,29,29,449621,1450722323,6.1357998848,29,29,3659711123.45
"('2653',)",33.8288002014,1,0,1028.75196139,29,29,2,3.38288002014,29,13,3724598993.59,3724598993.66,3659711134.45,44.36829,-124.9528,0.0,34.0413723747,29,29,internal_timestamp,427.760009766,29,29,445319,1450722334,6.1360001564,29,29,3659711134.45
"('2654',)",33.8286018372,1,0,1028.74978723,29,29,2,3.38286018372,29,13,3724598993.59,3724598993.66,3659711145.45,44.36829,-124.9528,0.0,34.0416056434,29,29,internal_timestamp,427.239990234,29,29,450700,1450722345,6.1357998848,29,29,3659711145.45
"('2655',)",33.8284988403,1,0,1028.74603417,29,29,2,3.38284988403,29,13,3724598993.59,3724598993.66,3659711156.46,44.36829,-124.9528,0.0,34.0412536932,29,29,internal_timestamp,426.5,29,29,456257,1450722356,6.13640022278,29,29,3659711156.46
"('2656',)",33.831401825,1,0,1028.74166201,29,29,2,3.3831401825,29,13,3724598993.59,3724598993.66,3659711167.45,44.36829,-124.9528,0.0,34.0414351957,29,29,internal_timestamp,425.619995117,29,29,450042,1450722367,6.13990020752,29,29,3659711167.45
"('2657',)",33.8335990906,1,0,1028.73715617,29,29,2,3.38335990906,29,13,3724598993.59,3724598993.66,3659711178.46,44.36829,-124.9528,0.0,34.0411030716,29,29,internal_timestamp,424.790008545,29,29,455816,1450722378,6.14309978485,29,29,3659711178.46
"('2658',)",33.8335990906,1,0,1028.73245337,29,29,2,3.38335990906,29,13,3724598993.59,3724598993.66,3659711189.45,44.36829,-124.9528,0.0,34.039992162,29,29,internal_timestamp,424.0,29,29,448432,1450722389,6.14459991455,29,29,3659711189.45
"('2659',)",33.8353996277,1,0,1028.72872221,29,29,2,3.38353996277,29,13,3724598993.59,3724598993.66,3659711200.45,44.36829,-124.9528,0.0,34.0400804228,29,29,internal_timestamp,423.239990234,29,29,453711,1450722400,6.146900177,29,29,3659711200.45
"('2660',)",33.8399009705,1,0,1028.72405376,29,29,2,3.38399009705,29,13,3724598993.59,3724598993.66,3659711211.46,44.36829,-124.9528,0.0,34.0397025954,29,29,internal_timestamp,422.459991455,29,29,459604,1450722411,6.15269994736,29,29,3659711211.46
"('2661',)",33.8457984924,1,0,1028.72019325,29,29,2,3.38457984924,29,13,3724598993.59,3724598993.66,3659711222.45,44.36829,-124.9528,0.0,34.0403805993,29,29,internal_timestamp,421.690002441,29,29,454634,1450722422,6.15899991989,29,29,3659711222.45
"('2662',)",33.8522987366,1,0,1028.71495751,29,29,2,3.38522987366,29,13,3724598993.59,3724598993.66,3659711233.46,44.36829,-124.9528,0.0,34.0400734237,29,29,internal_timestamp,420.839996338,29,29,460184,1450722433,6.16699981689,29,29,3659711233.46
"('2663',)",33.8720016479,1,0,1028.70573384,29,29,2,3.38720016479,29,13,3724598993.59,3724598993.66,3659711244.46,44.36829,-124.9528,0.0,34.0376435458,29,29,internal_timestamp,419.989990234,29,29,457593,1450722444,6.19189977646,29,29,3659711244.46
"('2664',)",33.8800010681,1,0,1028.69791229,29,29,2,3.38800010681,29,13,3724598993.59,3724598993.66,3659711255.46,44.36829,-124.9528,0.0,34.0350415893,29,29,internal_timestamp,419.089996338,29,29,464162,1450722455,6.20389986038,29,29,3659711255.46
"('2665',)",33.882598877,1,0,1028.69244668,29,29,2,3.3882598877,29,13,3724598993.59,3724598993.66,3659711266.46,44.36829,-124.9528,0.0,34.0346449991,29,29,internal_timestamp,418.079986572,29,29,459906,1450722466,6.2076997757,29,29,3659711266.46
"('2666',)",33.8853988647,1,0,1028.68537972,29,29,2,3.38853988647,29,13,3724598993.59,3724598993.66,3659711277.47,44.36829,-124.9528,0.0,34.0333550712,29,29,internal_timestamp,416.910003662,29,29,465888,1450722477,6.21269989014,29,29,3659711277.47
"('2667',)",33.8849983215,1,0,1028.67931377,29,29,2,3.38849983215,29,13,3724598993.59,3724598993.66,3659711288.46,44.36829,-124.9528,0.0,34.0341263692,29,29,internal_timestamp,415.440002441,29,29,461528,1450722488,6.21220016479,29,29,3659711288.46
"('2668',)",33.8987007141,1,0,1028.66691784,29,29,2,3.38987007141,29,13,3724598993.59,3724598993.66,3659711299.46,44.36829,-124.9528,0.0,34.0310499187,29,29,internal_timestamp,413.839996338,29,29,459292,1450722499,6.23140001297,29,29,3659711299.46
"('2669',)",33.9132995605,1,0,1028.65469277,29,29,2,3.39132995605,29,13,3724598993.59,3724598993.66,3659711310.47,44.36829,-124.9528,0.0,34.028712821,29,29,internal_timestamp,412.160003662,29,29,465286,1450722510,6.25089979172,29,29,3659711310.47
"('2670',)",33.9207000732,1,0,1028.64552316,29,29,2,3.39207000732,29,13,3724598993.59,3724598993.66,3659711321.46,44.36829,-124.9528,0.0,34.0269734969,29,29,internal_timestamp,410.779998779,29,29,461983,1450722521,6.26160001755,29,29,3659711321.46
"('2671',)",33.9213981628,1,0,1028.64020552,29,29,2,3.39213981628,29,13,3724598993.59,3724598993.66,3659711332.47,44.36829,-124.9528,0.0,34.0277799687,29,29,internal_timestamp,409.5,29,29,468497,1450722532,6.26219987869,29,29,3659711332.47
"('2672',)",33.9222984314,1,0,1028.63431927,29,29,2,3.39222984314,29,13,3724598993.59,3724598993.66,3659711343.46,44.36829,-124.9528,0.0,34.0279048121,29,29,internal_timestamp,408.239990234,29,29,464184,1450722543,6.26370000839,29,29,3659711343.46
"('2673',)",33.9233016968,1,0,1028.62897866,29,29,2,3.39233016968,29,13,3724598993.59,3724598993.66,3659711354.47,44.36829,-124.9528,0.0,34.0274292182,29,29,internal_timestamp,407.220001221,29,29,471884,1450722554,6.26579999924,29,29,3659711354.47
"('2674',)",33.9230995178,1,0,1028.62578508,29,29,2,3.39230995178,29,13,3724598993.59,3724598993.66,3659711365.47,44.36829,-124.9528,0.0,34.0276656709,29,29,internal_timestamp,406.480010986,29,29,468331,1450722565,6.26569986343,29,29,3659711365.47
"('2675',)",33.9250984192,1,0,1028.62208288,29,29,2,3.39250984192,29,13,3724598993.59,3724598993.66,3659711376.47,44.36829,-124.9528,0.0,34.0277691027,29,29,internal_timestamp,405.730010986,29,29,474776,1450722576,6.26819992065,29,29,3659711376.47
"('2676',)",33.9264984131,1,0,1028.61765368,29,29,2,3.39264984131,29,13,3724598993.59,3724598993.66,3659711387.47,44.36829,-124.9528,0.0,34.0273389901,29,29,internal_timestamp,404.910003662,29,29,472596,1450722587,6.27059984207,29,29,3659711387.47
"('2677',)",33.9337005615,1,0,1028.61190945,29,29,2,3.39337005615,29,13,3724598993.59,3724598993.66,3659711398.47,44.36829,-124.9528,0.0,34.0265039212,29,29,internal_timestamp,404.079986572,29,29,468961,1450722598,6.27990007401,29,29,3659711398.47
"('2678',)",33.9366989136,1,0,1028.60737965,29,29,2,3.39366989136,29,13,3724598993.59,3724598993.66,3659711409.48,44.36829,-124.9528,0.0,34.0264842892,29,29,internal_timestamp,403.209991455,29,29,475079,1450722609,6.28369998932,29,29,3659711409.48
"('2679',)",33.9407997131,1,0,1028.60237524,29,29,2,3.39407997131,29,13,3724598993.59,3724598993.66,3659711420.47,44.36829,-124.9528,0.0,34.0259845177,29,29,internal_timestamp,402.369995117,29,29,470007,1450722620,6.2891998291,29,29,3659711420.47
"('2680',)",33.943901062,1,0,1028.59746598,29,29,2,3.3943901062,29,13,3724598993.59,3724598993.66,3659711431.47,44.36829,-124.9528,0.0,34.0254715518,29,29,internal_timestamp,401.519989014,29,29,474092,1450722631,6.2936000824,29,29,3659711431.47
"('2681',)",33.9472999573,1,0,1028.59209651,29,29,2,3.39472999573,29,13,3724598993.59,3724598993.66,3659711442.48,44.36829,-124.9528,0.0,34.0247119781,29,29,internal_timestamp,400.630004883,29,29,479968,1450722642,6.29860019684,29,29,3659711442.48
"('2682',)",33.9561004639,1,0,1028.58389872,29,29,2,3.39561004639,29,13,3724598993.59,3724598993.66,3659711453.47,44.36829,-124.9528,0.0,34.023456616,29,29,internal_timestamp,399.410003662,29,29,474493,1450722653,6.31029987335,29,29,3659711453.47
"('2683',)",33.9613990784,1,0,1028.5750896,29,29,2,3.39613990784,29,13,3724598993.59,3724598993.66,3659711464.48,44.36829,-124.9528,0.0,34.0228688968,29,29,internal_timestamp,397.809997559,29,29,480792,1450722664,6.31759977341,29,29,3659711464.48
"('2684',)",33.9668998718,1,0,1028.56632582,29,29,2,3.39668998718,29,13,3724598993.59,3724598993.66,3659711475.47,44.36829,-124.9528,0.0,34.0213076382,29,29,internal_timestamp,396.420013428,29,29,473737,1450722675,6.32600021362,29,29,3659711475.47
"('2685',)",33.9725990295,1,0,1028.55907074,29,29,2,3.39725990295,29,13,3724598993.59,3724598993.66,3659711486.48,44.36829,-124.9528,0.0,34.0202534921,29,29,internal_timestamp,395.260009766,29,29,477814,1450722686,6.33400011063,29,29,3659711486.48
"('2686',)",33.9995994568,1,0,1028.5479196,29,29,2,3.39995994568,29,13,3724598993.59,3724598993.66,3659711497.48,44.36829,-124.9528,0.0,34.0183988268,29,29,internal_timestamp,394.130004883,29,29,483180,1450722697,6.36660003662,29,29,3659711497.48
