obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('336',)",3772323551.75,4,31.8876991272,3773757810.69,3773757810.73,3772323551.75,0.0,internal_timestamp,1049.56994629,745369,1563334751,3.30800008774,3.18876991272,34.3799097024,1032.23394129,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('337',)",3772323571.74,4,31.8847999573,3773757810.69,3773757810.73,3772323571.74,0.0,internal_timestamp,1055.13000488,736399,1563334771,3.2990000248,3.18847999573,34.383046195,1032.26297964,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('338',)",3772323591.73,4,31.8822994232,3773757810.69,3773757810.73,3772323591.73,0.0,internal_timestamp,1060.70996094,734758,1563334791,3.29279994965,3.18822994232,34.3837114712,1032.28981707,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('339',)",3772323611.74,4,31.8792991638,3773757810.69,3773757810.73,3772323611.74,0.0,internal_timestamp,1066.2199707,742231,1563334811,3.28539991379,3.18792991638,34.3850744015,1032.3170287,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('340',)",3772323631.74,4,31.8745994568,3773757810.69,3773757810.73,3772323631.74,0.0,internal_timestamp,1071.79003906,739252,1563334831,3.27419996262,3.18745994568,34.3883613825,1032.34649387,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('341',)",3772323651.74,4,31.871099472,3773757810.69,3773757810.73,3772323651.74,0.0,internal_timestamp,1077.32995605,739222,1563334851,3.26579999924,3.1871099472,34.3901620348,1032.37430632,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('342',)",3772323671.74,4,31.8686008453,3773757810.69,3773757810.73,3772323671.74,0.0,internal_timestamp,1082.83996582,737998,1563334871,3.25710010529,3.18686008453,34.3934945678,1032.40322597,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('343',)",3772323691.74,4,31.8640995026,3773757810.69,3773757810.74,3772323691.74,0.0,internal_timestamp,1088.43005371,743367,1563334891,3.24790000916,3.18640995026,34.3949114484,1032.43105929,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('344',)",3772323711.74,4,31.8593006134,3773757810.69,3773757810.74,3772323711.74,0.0,internal_timestamp,1093.94995117,739815,1563334911,3.23749995232,3.18593006134,34.397268913,1032.45945802,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('345',)",3772323731.75,4,31.8512001038,3773757810.69,3773757810.74,3772323731.75,0.0,internal_timestamp,1099.54003906,745504,1563334931,3.22329998016,3.18512001038,34.3996242116,1032.48863673,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('346',)",3772323751.74,4,31.8470993042,3773757810.69,3773757810.74,3772323751.74,0.0,internal_timestamp,1105.13000488,743870,1563334951,3.21449995041,3.18470993042,34.4011031754,1032.51646561,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('347',)",3772323771.74,4,31.8379001617,3773757810.69,3773757810.74,3772323771.74,0.0,internal_timestamp,1110.69995117,740347,1563334971,3.1968998909,3.18379001617,34.4057262965,1032.54775263,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('348',)",3772323791.75,4,31.8349990845,3773757810.69,3773757810.74,3772323791.75,0.0,internal_timestamp,1116.29003906,746698,1563334991,3.19020009041,3.18349990845,34.4064383578,1032.57472036,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('349',)",3772323811.74,4,31.8237991333,3773757810.69,3773757810.74,3772323811.74,0.0,internal_timestamp,1121.77001953,739921,1563335011,3.17070007324,3.18237991333,34.4107048536,1032.6055439,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('350',)",3772323831.74,4,31.8181991577,3773757810.69,3773757810.74,3772323831.74,0.0,internal_timestamp,1127.29003906,737131,1563335031,3.15960001945,3.18181991577,34.4128412066,1032.63384729,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('351',)",3772323851.74,4,31.8061008453,3773757810.69,3773757810.74,3772323851.74,0.0,internal_timestamp,1132.84997559,741905,1563335051,3.13949990273,3.18061008453,34.4166201401,1032.66472182,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('352',)",3772323871.74,4,31.8010997772,3773757810.69,3773757810.74,3772323871.74,0.0,internal_timestamp,1138.43005371,739960,1563335071,3.13059997559,3.18010997772,34.4171307056,1032.69174701,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('353',)",3772323891.75,4,31.7973003387,3773757810.69,3773757810.74,3772323891.75,0.0,internal_timestamp,1143.89001465,746135,1563335091,3.12210011482,3.17973003387,34.4187268333,1032.71902921,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('354',)",3772323911.74,4,31.7984008789,3773757810.69,3773757810.74,3772323911.74,0.0,internal_timestamp,1149.42004395,740017,1563335111,3.12030005455,3.17984008789,34.4191264053,1032.74487154,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('355',)",3772323931.74,4,31.7929992676,3773757810.69,3773757810.74,3772323931.74,0.0,internal_timestamp,1155.0,744675,1563335131,3.10929989815,3.17929992676,34.4213688963,1032.77351392,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('356',)",3772323951.74,4,31.7854995728,3773757810.69,3773757810.74,3772323951.74,0.0,internal_timestamp,1160.52001953,742397,1563335151,3.09640002251,3.17854995728,34.4231191943,1032.80172329,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('357',)",3772323971.75,4,31.7761993408,3773757810.69,3773757810.74,3772323971.75,0.0,internal_timestamp,1166.07995605,746456,1563335171,3.08069992065,3.17761993408,34.4256324085,1032.8310567,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('358',)",3772323991.75,4,31.7677001953,3773757810.69,3773757810.74,3772323991.75,0.0,internal_timestamp,1171.66003418,746887,1563335191,3.0666000843,3.17677001953,34.4274135961,1032.85970851,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('359',)",3772324011.75,4,31.7630996704,3773757810.69,3773757810.74,3772324011.75,0.0,internal_timestamp,1177.19995117,747538,1563335211,3.05719995499,3.17630996704,34.4289571285,1032.88741609,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('360',)",3772324031.75,4,31.7572994232,3773757810.69,3773757810.74,3772324031.75,0.0,internal_timestamp,1182.69995117,747350,1563335231,3.04600000381,3.17572994232,34.4309738,1032.915532,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('361',)",3772324051.75,4,31.7534999847,3773757810.69,3773757810.74,3772324051.75,0.0,internal_timestamp,1188.26000977,745488,1563335251,3.03780007362,3.17534999847,34.432208147,1032.94293883,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('362',)",3772324071.77,4,31.7472000122,3773757810.69,3773757810.74,3772324071.77,0.0,internal_timestamp,1193.81005859,766435,1563335271,3.02710008621,3.17472000122,34.4330710598,1032.97030955,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('363',)",3772324091.74,4,31.7427005768,3773757810.69,3773757810.74,3772324091.74,0.0,internal_timestamp,1199.41003418,740848,1563335291,3.01710009575,3.17427005768,34.4353409358,1032.99893238,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('364',)",3772324111.75,4,31.7322998047,3773757810.69,3773757810.74,3772324111.75,0.0,internal_timestamp,1204.92004395,748462,1563335311,3.00040006638,3.17322998047,34.4376096267,1033.0279571,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('365',)",3772324131.75,4,31.7182998657,3773757810.69,3773757810.74,3772324131.75,0.0,internal_timestamp,1210.48999023,746041,1563335331,2.97919988632,3.17182998657,34.4402543063,1033.05809863,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('366',)",3772324151.74,4,31.7103004456,3773757810.69,3773757810.74,3772324151.74,0.0,internal_timestamp,1216.05004883,741811,1563335351,2.96530008316,3.17103004456,34.4424389195,1033.08694028,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
