obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1102',)",3659873015.4,2,31.2660007477,3746541027.45,3746541027.55,3659873015.4,0.0,internal_timestamp,2269.08007812,397591,1450884215,1.7920999527,3.12660007477,34.623007073,1038.1520615,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1103',)",3659873026.4,2,31.2667007446,3746541027.45,3746541027.55,3659873026.4,0.0,internal_timestamp,2272.12011719,398828,1450884226,1.79139995575,3.12667007446,34.6231433607,1038.16592263,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1104',)",3659873037.4,2,31.2675991058,3746541027.45,3746541027.55,3659873037.4,0.0,internal_timestamp,2275.13989258,401583,1450884237,1.79130005836,3.12675991058,34.6228925234,1038.17930693,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1105',)",3659873048.4,2,31.2684993744,3746541027.45,3746541027.55,3659873048.4,0.0,internal_timestamp,2278.17993164,402506,1450884248,1.79089999199,3.12684993744,34.622955615,1038.19306834,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1106',)",3659873059.4,2,31.2688999176,3746541027.45,3746541027.55,3659873059.4,0.0,internal_timestamp,2281.18994141,404655,1450884259,1.78960001469,3.12688999176,34.6233799011,1038.20709846,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1107',)",3659873070.41,2,31.2684993744,3746541027.45,3746541027.55,3659873070.41,0.0,internal_timestamp,2284.18994141,406375,1450884270,1.78740000725,3.12684993744,34.6237841308,1038.22118902,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1108',)",3659873081.41,2,31.2693996429,3746541027.45,3746541027.55,3659873081.41,0.0,internal_timestamp,2287.2199707,408121,1450884281,1.78709995747,3.12693996429,34.6237460346,1038.23480888,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1109',)",3659873092.41,2,31.2695007324,3746541027.45,3746541027.55,3659873092.41,0.0,internal_timestamp,2290.26000977,410362,1450884292,1.7853000164,3.12695007324,34.624322154,1038.24915838,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1110',)",3659873103.42,2,31.2707004547,3746541027.45,3746541027.55,3659873103.42,0.0,internal_timestamp,2293.2800293,415515,1450884303,1.785400033,3.12707004547,34.6242309206,1038.26263564,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1111',)",3659873114.4,2,31.2700996399,3746541027.45,3746541027.55,3659873114.4,0.0,internal_timestamp,2296.32006836,404779,1450884314,1.78320002556,3.12700996399,34.6243699536,1038.27669539,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1112',)",3659873125.41,2,31.2709007263,3746541027.45,3746541027.55,3659873125.41,0.0,internal_timestamp,2299.32006836,407699,1450884325,1.78209996223,3.12709007263,34.6250810568,1038.29087361,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1113',)",3659873136.41,2,31.2714004517,3746541027.45,3746541027.55,3659873136.41,0.0,internal_timestamp,2302.35009766,409729,1450884336,1.78100001812,3.12714004517,34.6254061396,1038.30488323,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1114',)",3659873147.41,2,31.271900177,3746541027.45,3746541027.55,3659873147.41,0.0,internal_timestamp,2305.39990234,411638,1450884347,1.78030002117,3.1271900177,34.6252941747,1038.31858372,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1115',)",3659873158.41,2,31.2724990845,3746541027.45,3746541027.55,3659873158.41,0.0,internal_timestamp,2308.45996094,411919,1450884358,1.77939999104,3.12724990845,34.625513835,1038.33261673,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1116',)",3659873169.41,2,31.2733001709,3746541027.45,3746541027.55,3659873169.41,0.0,internal_timestamp,2311.5,412944,1450884369,1.77880001068,3.12733001709,34.6256719143,1038.3464699,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1117',)",3659873180.41,2,31.2747001648,3746541027.45,3746541027.55,3659873180.41,0.0,internal_timestamp,2314.5300293,411540,1450884380,1.77869999409,3.12747001648,34.6260389951,1038.36037297,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1118',)",3659873191.41,2,31.2759990692,3746541027.45,3746541027.55,3659873191.41,0.0,internal_timestamp,2317.54003906,412750,1450884391,1.77909994125,3.12759990692,34.6257567011,1038.37360795,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1119',)",3659873202.41,2,31.2759990692,3746541027.45,3746541027.55,3659873202.41,0.0,internal_timestamp,2320.61010742,413897,1450884402,1.77760004997,3.12759990692,34.6258758063,1038.38768574,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1120',)",3659873213.42,2,31.275800705,3746541027.45,3746541027.55,3659873213.42,0.0,internal_timestamp,2323.69995117,415829,1450884413,1.77550005913,3.1275800705,34.6263828376,1038.4022377,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1121',)",3659873224.42,2,31.2770996094,3746541027.45,3746541027.55,3659873224.42,0.0,internal_timestamp,2326.7199707,418891,1450884424,1.77559995651,3.12770996094,34.6264175773,1038.41580467,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1122',)",3659873235.42,2,31.2777004242,3746541027.45,3746541027.55,3659873235.42,0.0,internal_timestamp,2329.75,420007,1450884435,1.77479994297,3.12777004242,34.6265493761,1038.42961484,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1123',)",3659873246.42,2,31.2779998779,3746541027.45,3746541027.55,3659873246.42,0.0,internal_timestamp,2332.77001953,421230,1450884446,1.77400004864,3.12779998779,34.6263145845,1038.44309194,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1124',)",3659873257.42,2,31.2786006927,3746541027.45,3746541027.55,3659873257.42,0.0,internal_timestamp,2335.76000977,423358,1450884457,1.77279996872,3.12786006927,34.6268941953,1038.45712672,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1125',)",3659873268.42,2,31.2796001434,3746541027.45,3746541027.55,3659873268.42,0.0,internal_timestamp,2338.81005859,424853,1450884468,1.77250003815,3.12796001434,34.6269740314,1038.4709152,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1126',)",3659873279.42,2,31.2807998657,3746541027.45,3746541027.55,3659873279.42,0.0,internal_timestamp,2341.84008789,416006,1450884479,1.77219998837,3.12807998657,34.6273109386,1038.48481453,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1127',)",3659873290.42,2,31.2812004089,3746541027.45,3746541027.55,3659873290.42,0.0,internal_timestamp,2344.83007812,417797,1450884490,1.77160000801,3.12812004089,34.6270027875,1038.49806892,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1128',)",3659873301.42,2,31.2824001312,3746541027.45,3746541027.51,3659873301.42,0.0,internal_timestamp,2347.87011719,419657,1450884501,1.77110004425,3.12824001312,34.6275492712,1038.51220319,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1129',)",3659873312.42,2,31.2833995819,3746541027.45,3746541027.51,3659873312.42,0.0,internal_timestamp,2350.90991211,420747,1450884512,1.77100002766,3.12833995819,34.6274215726,1038.52575222,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1130',)",3659873323.42,2,31.2835998535,3746541027.45,3746541027.51,3659873323.42,0.0,internal_timestamp,2353.89990234,423342,1450884523,1.76940000057,3.12835998535,34.6279367963,1038.53978688,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1131',)",3659873334.43,2,31.2842006683,3746541027.45,3746541027.51,3659873334.43,0.0,internal_timestamp,2356.91992188,428025,1450884534,1.76830005646,3.12842006683,34.6283969708,1038.55384372,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1132',)",3659873345.43,2,31.2847995758,3746541027.45,3746541027.51,3659873345.43,0.0,internal_timestamp,2359.92993164,426181,1450884545,1.76779997349,3.12847995758,34.6282184977,1038.56727195,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1133',)",3659873356.44,2,31.285200119,3746541027.45,3746541027.51,3659873356.44,0.0,internal_timestamp,2362.98999023,443505,1450884556,1.76689994335,3.1285200119,34.6281992844,1038.58110365,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1134',)",3659873367.43,2,31.2859992981,3746541027.45,3746541027.52,3659873367.43,0.0,internal_timestamp,2365.9699707,428193,1450884567,1.76610004902,3.12859992981,34.6286034358,1038.59489349,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1135',)",3659873378.43,2,31.2872009277,3746541027.45,3746541027.52,3659873378.43,0.0,internal_timestamp,2368.9699707,428256,1450884578,1.766299963,3.12872009277,34.6284254221,1038.60817851,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1136',)",3659873389.43,2,31.2880992889,3746541027.45,3746541027.52,3659873389.43,0.0,internal_timestamp,2371.98999023,431135,1450884589,1.76559996605,3.12880992889,34.6288263656,1038.62213002,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1137',)",3659873400.43,2,31.2894001007,3746541027.45,3746541027.52,3659873400.43,0.0,internal_timestamp,2375.0300293,431988,1450884600,1.76569998264,3.12894001007,34.6288588013,1038.6357715,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1138',)",3659873411.43,2,31.2903995514,3746541027.45,3746541027.52,3659873411.43,0.0,internal_timestamp,2378.0300293,433192,1450884611,1.76540005207,3.12903995514,34.6289669066,1038.64934702,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1139',)",3659873422.44,2,31.2908000946,3746541027.45,3746541027.52,3659873422.44,0.0,internal_timestamp,2381.0,435966,1450884622,1.76440000534,3.12908000946,34.6290999264,1038.66290319,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1140',)",3659873433.43,2,31.2910003662,3746541027.45,3746541027.52,3659873433.43,0.0,internal_timestamp,2384.06005859,428916,1450884633,1.76310002804,3.12910003662,34.6292636362,1038.67692789,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1141',)",3659873444.43,2,31.2917995453,3746541027.45,3746541027.52,3659873444.43,0.0,internal_timestamp,2387.05004883,433419,1450884644,1.76250004768,3.12917995453,34.6294513759,1038.69056,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1142',)",3659873455.43,2,31.2926006317,3746541027.45,3746541027.52,3659873455.43,0.0,internal_timestamp,2390.0300293,433613,1450884655,1.76209998131,3.12926006317,34.6294328641,1038.70395726,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1143',)",3659873466.44,2,31.293800354,3746541027.45,3746541027.52,3659873466.44,0.0,internal_timestamp,2393.04003906,435285,1450884666,1.76240003109,3.1293800354,34.6291432074,1038.71717911,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1144',)",3659873477.44,2,31.2945995331,3746541027.45,3746541027.52,3659873477.44,0.0,internal_timestamp,2396.04003906,435731,1450884677,1.76150000095,3.12945995331,34.6296478303,1038.73114342,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1145',)",3659873488.44,2,31.2956008911,3746541027.45,3746541027.52,3659873488.44,0.0,internal_timestamp,2399.04003906,436965,1450884688,1.76110005379,3.12956008911,34.6298673987,1038.74481448,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1146',)",3659873499.44,2,31.2961997986,3746541027.45,3746541027.52,3659873499.44,0.0,internal_timestamp,2402.04003906,438524,1450884699,1.76040005684,3.12961997986,34.6299119057,1038.7583891,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1147',)",3659873510.44,2,31.297000885,3746541027.45,3746541027.52,3659873510.44,0.0,internal_timestamp,2405.07006836,437066,1450884710,1.75999999046,3.1297000885,34.6298709109,1038.77198899,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1148',)",3659873521.44,2,31.2978992462,3746541027.45,3746541027.52,3659873521.44,0.0,internal_timestamp,2408.09008789,436952,1450884721,1.7595000267,3.12978992462,34.6300617466,1038.78573867,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1149',)",3659873532.44,2,31.299200058,3746541027.45,3746541027.52,3659873532.44,0.0,internal_timestamp,2411.14990234,436150,1450884732,1.75969994068,3.1299200058,34.629981766,1038.79935666,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1150',)",3659873543.44,2,31.2994995117,3746541027.45,3746541027.52,3659873543.44,0.0,internal_timestamp,2414.14990234,443582,1450884743,1.75829994678,3.12994995117,34.63040664,1038.81332312,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1151',)",3659873554.46,2,31.300699234,3746541027.45,3746541027.52,3659873554.46,0.0,internal_timestamp,2417.12988281,460832,1450884754,1.75800001621,3.1300699234,34.6307753042,1038.82700257,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1152',)",3659873565.44,2,31.301700592,3746541027.45,3746541027.52,3659873565.44,0.0,internal_timestamp,2420.12988281,443629,1450884765,1.75779998302,3.1301700592,34.6307833708,1038.84047454,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1153',)",3659873576.45,2,31.3029003143,3746541027.45,3746541027.52,3659873576.45,0.0,internal_timestamp,2423.13989258,445714,1450884776,1.75779998302,3.13029003143,34.6308176545,1038.85398326,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1154',)",3659873587.45,2,31.3033008575,3746541027.45,3746541027.52,3659873587.45,0.0,internal_timestamp,2426.16992188,447038,1450884787,1.7568000555,3.13033008575,34.6309263378,1038.867778,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1155',)",3659873598.45,2,31.3041992188,3746541027.45,3746541027.52,3659873598.45,0.0,internal_timestamp,2429.15991211,446885,1450884798,1.75660002232,3.13041992188,34.6308132101,1038.88110775,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1156',)",3659873609.45,2,31.304599762,3746541027.45,3746541027.52,3659873609.45,0.0,internal_timestamp,2432.14990234,447962,1450884809,1.75549995899,3.1304599762,34.6310487411,1038.89483494,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1157',)",3659873620.45,2,31.3052005768,3746541027.45,3746541027.52,3659873620.45,0.0,internal_timestamp,2435.14990234,449037,1450884820,1.75479996204,3.13052005768,34.6310990429,1038.9084055,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1158',)",3659873631.45,2,31.3064002991,3746541027.45,3746541027.52,3659873631.45,0.0,internal_timestamp,2438.15991211,450673,1450884831,1.75429999828,3.13064002991,34.6316692496,1038.92239942,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1159',)",3659873642.45,2,31.3073005676,3746541027.45,3746541027.52,3659873642.45,0.0,internal_timestamp,2441.13989258,452074,1450884842,1.75390005112,3.13073005676,34.6317781731,1038.9358829,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1160',)",3659873653.45,2,31.3078994751,3746541027.45,3746541027.52,3659873653.45,0.0,internal_timestamp,2444.12011719,451237,1450884853,1.75339996815,3.13078994751,34.6316228779,1038.94917372,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1161',)",3659873664.45,2,31.3090000153,3746541027.45,3746541027.52,3659873664.45,0.0,internal_timestamp,2447.13989258,452099,1450884864,1.75300002098,3.13090000153,34.6319601923,1038.96301262,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1162',)",3659873675.45,2,31.3097991943,3746541027.45,3746541027.52,3659873675.45,0.0,internal_timestamp,2450.13989258,451991,1450884875,1.75240004063,3.13097991943,34.6321496398,1038.97667428,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1163',)",3659873686.45,2,31.311000824,3746541027.45,3746541027.52,3659873686.45,0.0,internal_timestamp,2453.13989258,452707,1450884886,1.7526999712,3.1311000824,34.6318737102,1038.98984513,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1164',)",3659873697.45,2,31.3117008209,3746541027.45,3746541027.52,3659873697.45,0.0,internal_timestamp,2456.14990234,454432,1450884897,1.75199997425,3.13117008209,34.6320436397,1039.00354866,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1165',)",3659873708.46,2,31.3122997284,3746541027.45,3746541027.52,3659873708.46,0.0,internal_timestamp,2459.15991211,461780,1450884908,1.75100004673,3.13122997284,34.6324098014,1039.01744696,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1166',)",3659873719.46,2,31.3129005432,3746541027.45,3746541027.52,3659873719.46,0.0,internal_timestamp,2462.13989258,458149,1450884919,1.75039994717,3.13129005432,34.6323657344,1039.03083304,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1167',)",3659873730.46,2,31.3132991791,3746541027.45,3746541027.52,3659873730.46,0.0,internal_timestamp,2465.15991211,459858,1450884930,1.74890005589,3.13132991791,34.6330151566,1039.04506634,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1168',)",3659873741.49,2,31.3141002655,3746541027.45,3746541027.52,3659873741.49,0.0,internal_timestamp,2468.13989258,494019,1450884941,1.74839997292,3.13141002655,34.633111633,1039.05854697,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1169',)",3659873752.45,2,31.3141002655,3746541027.45,3746541027.52,3659873752.45,0.0,internal_timestamp,2471.19995117,454119,1450884952,1.74709999561,3.13141002655,34.6330376218,1039.07236361,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1170',)",3659873763.46,2,31.3152008057,3746541027.45,3746541027.52,3659873763.46,0.0,internal_timestamp,2474.18994141,456661,1450884963,1.74689996243,3.13152008057,34.6331783596,1039.08588013,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1171',)",3659873774.46,2,31.3155002594,3746541027.45,3746541027.52,3659873774.46,0.0,internal_timestamp,2477.18994141,458529,1450884974,1.74559998512,3.13155002594,34.6335027139,1039.09973846,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1172',)",3659873785.46,2,31.3160991669,3746541027.45,3746541027.52,3659873785.46,0.0,internal_timestamp,2480.17993164,459481,1450884985,1.74479997158,3.13160991669,34.633666965,1039.11335589,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1173',)",3659873796.46,2,31.316400528,3746541027.45,3746541027.52,3659873796.46,0.0,internal_timestamp,2483.19995117,460019,1450884996,1.74399995804,3.1316400528,34.6334504954,1039.12680886,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1174',)",3659873807.46,2,31.317899704,3746541027.45,3746541027.52,3659873807.46,0.0,internal_timestamp,2486.19995117,461381,1450885007,1.74399995804,3.1317899704,34.6338652166,1039.14055341,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1175',)",3659873818.46,2,31.3192005157,3746541027.45,3746541027.52,3659873818.46,0.0,internal_timestamp,2489.18994141,462759,1450885018,1.74419999123,3.13192005157,34.6338268497,1039.15386954,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1176',)",3659873829.46,2,31.3194999695,3746541027.45,3746541027.52,3659873829.46,0.0,internal_timestamp,2492.2199707,464108,1450885029,1.74279999733,3.13194999695,34.6342452518,1039.16794613,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1177',)",3659873840.47,2,31.3206005096,3746541027.45,3746541027.52,3659873840.47,0.0,internal_timestamp,2495.23999023,467612,1450885040,1.74259996414,3.13206005096,34.6343738308,1039.18158179,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1178',)",3659873851.46,2,31.3209991455,3746541027.45,3746541027.52,3659873851.46,0.0,internal_timestamp,2498.25,458765,1450885051,1.74170005322,3.13209991455,34.6343903273,1039.19518249,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1179',)",3659873862.48,2,31.3209991455,3746541027.45,3746541027.53,3659873862.48,0.0,internal_timestamp,2501.29003906,476231,1450885062,1.74000000954,3.13209991455,34.6347564376,1039.2093029,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1180',)",3659873873.46,2,31.3215999603,3746541027.45,3746541027.53,3659873873.46,0.0,internal_timestamp,2504.32006836,460402,1450885073,1.73950004578,3.13215999603,34.6345858393,1039.22278896,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1181',)",3659873884.46,2,31.3227005005,3746541027.45,3746541027.53,3659873884.46,0.0,internal_timestamp,2507.34008789,462328,1450885084,1.73919999599,3.13227005005,34.6348225402,1039.23652011,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1182',)",3659873895.47,2,31.3237991333,3746541027.45,3746541027.53,3659873895.47,0.0,internal_timestamp,2510.34008789,472963,1450885095,1.73899996281,3.13237991333,34.6349598945,1039.25006907,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1183',)",3659873906.47,2,31.3243999481,3746541027.45,3746541027.53,3659873906.47,0.0,internal_timestamp,2513.36010742,472556,1450885106,1.73790001869,3.13243999481,34.6354360001,1039.26409862,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1184',)",3659873917.47,2,31.3255996704,3746541027.45,3746541027.53,3659873917.47,0.0,internal_timestamp,2516.36010742,471133,1450885117,1.73810005188,3.13255996704,34.6352711435,1039.27735304,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1185',)",3659873928.47,2,31.3262004852,3746541027.45,3746541027.53,3659873928.47,0.0,internal_timestamp,2519.37011719,469533,1450885128,1.73730003834,3.13262004852,34.63543222,1039.29104746,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1186',)",3659873939.47,2,31.3264007568,3746541027.45,3746541027.53,3659873939.47,0.0,internal_timestamp,2522.37988281,470711,1450885139,1.73599994183,3.13264007568,34.6356344092,1039.30484276,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1187',)",3659873950.47,2,31.3265991211,3746541027.45,3746541027.53,3659873950.47,0.0,internal_timestamp,2525.41992188,469990,1450885150,1.73459994793,3.13265991211,34.6359268507,1039.3188574,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1188',)",3659873961.47,2,31.3276004791,3746541027.45,3746541027.53,3659873961.47,0.0,internal_timestamp,2528.41992188,469588,1450885161,1.73409998417,3.13276004791,34.6362666167,1039.33260231,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1189',)",3659873972.47,2,31.3286991119,3746541027.45,3746541027.53,3659873972.47,0.0,internal_timestamp,2531.41992188,470102,1450885172,1.73440003395,3.13286991119,34.6358719517,1039.34565866,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1190',)",3659873983.47,2,31.3290996552,3746541027.45,3746541027.53,3659873983.47,0.0,internal_timestamp,2534.40991211,470187,1450885183,1.73319995403,3.13290996552,34.6362246913,1039.35946498,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1191',)",3659873994.47,2,31.3299007416,3746541027.45,3746541027.53,3659873994.47,0.0,internal_timestamp,2537.43994141,470854,1450885194,1.73230004311,3.13299007416,34.6367315599,1039.37351906,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1192',)",3659874005.48,2,31.3306007385,3746541027.45,3746541027.53,3659874005.48,0.0,internal_timestamp,2540.44995117,480860,1450885205,1.73259997368,3.13306007385,34.6358420791,1039.38622061,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1193',)",3659874016.48,2,31.3318996429,3746541027.45,3746541027.53,3659874016.48,0.0,internal_timestamp,2543.44995117,481522,1450885216,1.73210000992,3.13318996429,34.636549984,1039.4002397,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1194',)",3659874027.48,2,31.3323993683,3746541027.45,3746541027.53,3659874027.48,0.0,internal_timestamp,2546.48999023,482012,1450885227,1.73090004921,3.13323993683,34.6370022173,1039.41433584,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1195',)",3659874038.47,2,31.3327007294,3746541027.45,3746541027.53,3659874038.47,0.0,internal_timestamp,2549.4699707,472754,1450885238,1.72990000248,3.13327007294,34.6370253731,1039.42779909,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1196',)",3659874049.47,2,31.3334999084,3746541027.45,3746541027.53,3659874049.47,0.0,internal_timestamp,2552.45996094,474555,1450885249,1.72930002213,3.13334999084,34.6372300933,1039.44139164,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1197',)",3659874060.47,2,31.3344993591,3746541027.45,3746541027.53,3659874060.47,0.0,internal_timestamp,2555.5,474745,1450885260,1.72909998894,3.13344993591,34.6372309083,1039.45499056,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1198',)",3659874071.48,2,31.335100174,3746541027.45,3746541027.53,3659874071.48,0.0,internal_timestamp,2558.5,476620,1450885271,1.72850000858,3.1335100174,34.6371871114,1039.46843178,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1199',)",3659874082.48,2,31.3360004425,3746541027.45,3746541027.53,3659874082.48,0.0,internal_timestamp,2561.5,479218,1450885282,1.72850000858,3.13360004425,34.6368717571,1039.48157459,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1200',)",3659874093.48,2,31.3367996216,3746541027.45,3746541027.53,3659874093.48,0.0,internal_timestamp,2564.5300293,482633,1450885293,1.72780001163,3.13367996216,34.6371655323,1039.49542653,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1201',)",3659874104.48,2,31.3381996155,3746541027.45,3746541027.53,3659874104.48,0.0,internal_timestamp,2567.55004883,484954,1450885304,1.72790002823,3.13381996155,34.6373501314,1039.50903391,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1202',)",3659874115.49,2,31.3379993439,3746541027.45,3746541027.53,3659874115.49,0.0,internal_timestamp,2570.58007812,486140,1450885315,1.72599995136,3.13379993439,34.6376949338,1039.52309476,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1203',)",3659874126.49,2,31.339099884,3746541027.45,3746541027.53,3659874126.49,0.0,internal_timestamp,2573.60009766,488136,1450885326,1.72599995136,3.1339099884,34.6376180763,1039.5365102,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
