obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('1994',)",3.65535998344,29,13,1024.79413462,29,13,8,3742914133.86,3742914134.26,3722239770.29,44.64102,-124.30216,0.0,internal_timestamp,34.9490013123,29,29,1513250970.29,32.3003005981,29,29,0,11.2391004562,29,29,3722239770.29
"('1995',)",3.65535998344,29,13,1024.79402595,29,13,8,3742914133.86,3742914134.26,3722239770.36,44.64102,-124.30216,0.0,internal_timestamp,34.9249992371,29,29,1513250970.36,32.3003005981,29,29,0,11.2391004562,29,29,3722239770.36
"('1996',)",3.65535998344,29,13,1024.79392183,29,13,8,3742914133.86,3742914134.26,3722239770.42,44.64102,-124.30216,0.0,internal_timestamp,34.9020004272,29,29,1513250970.42,32.3003005981,29,29,0,11.2391004562,29,29,3722239770.42
"('1997',)",3.65534996986,29,13,1024.79382197,29,13,8,3742914133.86,3742914134.27,3722239770.48,44.64102,-124.30216,0.0,internal_timestamp,34.8759994507,29,29,1513250970.48,32.3003005981,29,29,0,11.2390003204,29,29,3722239770.48
"('1998',)",3.6553299427,29,13,1024.79366743,29,13,8,3742914133.86,3742914134.27,3722239770.55,44.64102,-124.30216,0.0,internal_timestamp,34.8510017395,29,29,1513250970.55,32.300201416,29,29,0,11.2388000488,29,29,3722239770.55
"('1999',)",3.65528988838,29,13,1024.79351442,29,13,8,3742914133.86,3742914134.24,3722239770.61,44.64102,-124.30216,0.0,internal_timestamp,34.8269996643,29,29,1513250970.61,32.3000984192,29,29,0,11.2385997772,29,29,3722239770.61
"('2000',)",3.65528011322,29,13,1024.79342364,29,13,8,3742914133.86,3742914134.24,3722239770.79,44.64102,-124.30216,0.0,internal_timestamp,34.8030014038,29,29,1513250970.79,32.3000984192,29,29,1,11.2384996414,29,29,3722239770.79
"('2001',)",3.65527009964,29,13,1024.7932107,29,13,8,3742914133.86,3742914134.24,3722239770.8,44.64102,-124.30216,0.0,internal_timestamp,34.7729988098,29,29,1513250970.8,32.2999992371,29,29,1,11.2384996414,29,29,3722239770.8
"('2002',)",3.65528011322,29,13,1024.79318367,29,13,8,3742914133.86,3742914134.24,3722239770.8,44.64102,-124.30216,0.0,internal_timestamp,34.75,29,29,1513250970.8,32.3000984192,29,29,0,11.2384996414,29,29,3722239770.8
"('2003',)",3.65528988838,29,13,1024.79319993,29,13,8,3742914133.86,3742914134.24,3722239770.86,44.64102,-124.30216,0.0,internal_timestamp,34.7319984436,29,29,1513250970.86,32.300201416,29,29,0,11.2384004593,29,29,3722239770.86
"('2004',)",3.65528988838,29,13,1024.79325881,29,13,8,3742914133.86,3742914134.25,3722239770.92,44.64102,-124.30216,0.0,internal_timestamp,34.7070007324,29,29,1513250970.92,32.3003997803,29,29,0,11.2383003235,29,29,3722239770.92
"('2005',)",3.65528011322,29,13,1024.79315443,29,13,8,3742914133.86,3742914134.25,3722239770.98,44.64102,-124.30216,0.0,internal_timestamp,34.6800003052,29,29,1513250970.98,32.3003997803,29,29,0,11.2382001877,29,29,3722239770.98
"('2006',)",3.65527009964,29,13,1024.79306816,29,13,8,3742914133.86,3742914134.25,3722239771.05,44.64102,-124.30216,0.0,internal_timestamp,34.6570014954,29,29,1513250971.05,32.3003997803,29,29,0,11.2381000519,29,29,3722239771.05
"('2007',)",3.6552400589,29,13,1024.79275669,29,13,8,3742914133.86,3742914134.25,3722239771.11,44.64102,-124.30216,0.0,internal_timestamp,34.6360015869,29,29,1513250971.11,32.3000984192,29,29,0,11.2379999161,29,29,3722239771.11
"('2008',)",3.65520000458,29,13,1024.79251621,29,13,8,3742914133.86,3742914134.25,3722239771.17,44.64102,-124.30216,0.0,internal_timestamp,34.6129989624,29,29,1513250971.17,32.2999000549,29,29,0,11.2378997803,29,29,3722239771.17
"('2009',)",3.65517997742,29,13,1024.79223978,29,13,8,3742914133.86,3742914134.25,3722239771.23,44.64102,-124.30216,0.0,internal_timestamp,34.5859985352,29,29,1513250971.23,32.2997016907,29,29,0,11.2378997803,29,29,3722239771.23
"('2010',)",3.655189991,29,13,1024.79230318,29,13,8,3742914133.86,3742914134.25,3722239771.3,44.64102,-124.30216,0.0,internal_timestamp,34.5620002747,29,29,1513250971.3,32.2999000549,29,29,0,11.2377996445,29,29,3722239771.3
"('2011',)",3.65522003174,29,13,1024.79241997,29,13,8,3742914133.86,3742914134.25,3722239771.36,44.64102,-124.30216,0.0,internal_timestamp,34.5400009155,29,29,1513250971.36,32.300201416,29,29,0,11.2378997803,29,29,3722239771.36
"('2012',)",3.65528011322,29,13,1024.79259278,29,13,8,3742914133.86,3742914134.25,3722239771.42,44.64102,-124.30216,0.0,internal_timestamp,34.513999939,29,29,1513250971.42,32.3005981445,29,29,0,11.2379999161,29,29,3722239771.42
"('2013',)",3.6553299427,29,13,1024.79266932,29,13,8,3742914133.86,3742914134.25,3722239771.48,44.64102,-124.30216,0.0,internal_timestamp,34.4910011292,29,29,1513250971.48,32.3008995056,29,29,0,11.2383003235,29,29,3722239771.48
"('2014',)",3.65535998344,29,13,1024.79260219,29,13,8,3742914133.86,3742914134.25,3722239771.55,44.64102,-124.30216,0.0,internal_timestamp,34.466999054,29,29,1513250971.55,32.3009986877,29,29,0,11.2384996414,29,29,3722239771.55
"('2015',)",3.65536999702,29,13,1024.79237643,29,13,8,3742914133.86,3742914134.25,3722239771.61,44.64102,-124.30216,0.0,internal_timestamp,34.4459991455,29,29,1513250971.61,32.3008995056,29,29,0,11.2388000488,29,29,3722239771.61
"('2016',)",3.65533995628,29,13,1024.79194735,29,13,8,3742914133.86,3742914134.25,3722239771.67,44.64102,-124.30216,0.0,internal_timestamp,34.4199981689,29,29,1513250971.67,32.3004989624,29,29,0,11.2388000488,29,29,3722239771.67
"('2017',)",3.65528988838,29,13,1024.79154092,29,13,8,3742914133.86,3742914134.25,3722239771.73,44.64102,-124.30216,0.0,internal_timestamp,34.3989982605,29,29,1513250971.73,32.3000984192,29,29,0,11.2388000488,29,29,3722239771.73
"('2018',)",3.65526008606,29,13,1024.79130499,29,13,8,3742914133.86,3742914134.26,3722239771.79,44.64102,-124.30216,0.0,internal_timestamp,34.3769989014,29,29,1513250971.79,32.2999000549,29,29,0,11.238699913,29,29,3722239771.79
"('2019',)",3.6552400589,29,13,1024.79114615,29,13,8,3742914133.86,3742914134.26,3722239771.86,44.64102,-124.30216,0.0,internal_timestamp,34.3549995422,29,29,1513250971.86,32.2998008728,29,29,0,11.2385997772,29,29,3722239771.86
"('2020',)",3.65523004532,29,13,1024.79106894,29,13,8,3742914133.86,3742914134.26,3722239771.92,44.64102,-124.30216,0.0,internal_timestamp,34.3339996338,29,29,1513250971.92,32.2998008728,29,29,0,11.2384996414,29,29,3722239771.92
"('2021',)",3.6552400589,29,13,1024.79105096,29,13,8,3742914133.86,3742914134.26,3722239771.98,44.64102,-124.30216,0.0,internal_timestamp,34.3129997253,29,29,1513250971.98,32.2999000549,29,29,0,11.2384996414,29,29,3722239771.98
"('2022',)",3.65523004532,29,13,1024.79086521,29,13,8,3742914133.86,3742914134.26,3722239772.05,44.64102,-124.30216,0.0,internal_timestamp,34.2890014648,29,29,1513250972.05,32.2998008728,29,29,0,11.2384996414,29,29,3722239772.05
"('2023',)",3.65522003174,29,13,1024.79068849,29,13,8,3742914133.86,3742914134.26,3722239772.11,44.64102,-124.30216,0.0,internal_timestamp,34.266998291,29,29,1513250972.11,32.2997016907,29,29,0,11.2384996414,29,29,3722239772.11
"('2024',)",3.65521001816,29,13,1024.79040934,29,13,8,3742914133.86,3742914134.26,3722239772.17,44.64102,-124.30216,0.0,internal_timestamp,34.2439994812,29,29,1513250972.17,32.2994995117,29,29,0,11.2385997772,29,29,3722239772.17
"('2025',)",3.65521001816,29,13,1024.79039588,29,13,8,3742914133.86,3742914134.26,3722239772.23,44.64102,-124.30216,0.0,internal_timestamp,34.2239990234,29,29,1513250972.23,32.2995986938,29,29,0,11.2385997772,29,29,3722239772.23
"('2026',)",3.65522003174,29,13,1024.7904078,29,13,8,3742914133.86,3742914134.26,3722239772.3,44.64102,-124.30216,0.0,internal_timestamp,34.2050018311,29,29,1513250972.3,32.2997016907,29,29,0,11.2384996414,29,29,3722239772.3
"('2027',)",3.65525007248,29,13,1024.79053495,29,13,8,3742914133.86,3742914134.26,3722239772.36,44.64102,-124.30216,0.0,internal_timestamp,34.1819992065,29,29,1513250972.36,32.2999992371,29,29,0,11.2384996414,29,29,3722239772.36
"('2028',)",3.65527009964,29,13,1024.79067865,29,13,8,3742914133.86,3742914134.26,3722239772.42,44.64102,-124.30216,0.0,internal_timestamp,34.1619987488,29,29,1513250972.42,32.3003005981,29,29,0,11.2384996414,29,29,3722239772.42
"('2029',)",3.65528988838,29,13,1024.79064257,29,13,8,3742914133.86,3742914134.26,3722239772.48,44.64102,-124.30216,0.0,internal_timestamp,34.1370010376,29,29,1513250972.48,32.3003997803,29,29,0,11.2384996414,29,29,3722239772.48
"('2030',)",3.65529990196,29,13,1024.79051629,29,13,8,3742914133.86,3742914134.26,3722239772.55,44.64102,-124.30216,0.0,internal_timestamp,34.1170005798,29,29,1513250972.55,32.3003997803,29,29,0,11.238699913,29,29,3722239772.55
"('2031',)",3.65531992912,29,13,1024.79037644,29,13,8,3742914133.86,3742914134.26,3722239772.61,44.64102,-124.30216,0.0,internal_timestamp,34.09400177,29,29,1513250972.61,32.3003997803,29,29,0,11.2389001846,29,29,3722239772.61
"('2032',)",3.65533995628,29,13,1024.7901463,29,13,8,3742914133.86,3742914134.26,3722239772.67,44.64102,-124.30216,0.0,internal_timestamp,34.0719985962,29,29,1513250972.67,32.3003005981,29,29,0,11.2391996384,29,29,3722239772.67
"('2033',)",3.65533995628,29,13,1024.78993388,29,13,8,3742914133.86,3742914134.26,3722239772.73,44.64102,-124.30216,0.0,internal_timestamp,34.0499992371,29,29,1513250972.73,32.300201416,29,29,0,11.23939991,29,29,3722239772.73
"('2034',)",3.65534996986,29,13,1024.78972301,29,13,8,3742914133.86,3742914134.26,3722239772.8,44.64102,-124.30216,0.0,internal_timestamp,34.0289993286,29,29,1513250972.8,32.3000984192,29,29,0,11.2396001816,29,29,3722239772.8
"('2035',)",3.65535998344,29,13,1024.78960126,29,13,8,3742914133.86,3742914134.26,3722239772.86,44.64102,-124.30216,0.0,internal_timestamp,34.0099983215,29,29,1513250972.86,32.3000984192,29,29,0,11.2398004532,29,29,3722239772.86
"('2036',)",3.65536999702,29,13,1024.78938447,29,13,8,3742914133.86,3742914134.26,3722239772.92,44.64102,-124.30216,0.0,internal_timestamp,33.9869995117,29,29,1513250972.92,32.2999992371,29,29,0,11.2399997711,29,29,3722239772.92
"('2037',)",3.65540003777,29,13,1024.78934888,29,13,8,3742914133.86,3742914134.26,3722239772.98,44.64102,-124.30216,0.0,internal_timestamp,33.9700012207,29,29,1513250972.98,32.3000984192,29,29,0,11.2402000427,29,29,3722239772.98
"('2038',)",3.65541005135,29,13,1024.78922235,29,13,8,3742914133.86,3742914134.26,3722239773.05,44.64102,-124.30216,0.0,internal_timestamp,33.9459991455,29,29,1513250973.05,32.3000984192,29,29,0,11.2403001785,29,29,3722239773.05
"('2039',)",3.65540003777,29,13,1024.78894188,29,13,8,3742914133.86,3742914134.26,3722239773.12,44.64102,-124.30216,0.0,internal_timestamp,33.9259986877,29,29,1513250973.12,32.2999000549,29,29,1,11.2405004501,29,29,3722239773.12
"('2040',)",3.65540003777,29,13,1024.78877423,29,13,8,3742914133.86,3742914134.26,3722239773.17,44.64102,-124.30216,0.0,internal_timestamp,33.90599823,29,29,1513250973.17,32.2998008728,29,29,0,11.2405004501,29,29,3722239773.17
"('2041',)",3.65539002419,29,13,1024.78867915,29,13,8,3742914133.86,3742914134.26,3722239773.35,44.64102,-124.30216,0.0,internal_timestamp,33.8849983215,29,29,1513250973.35,32.2998008728,29,29,1,11.2405004501,29,29,3722239773.35
"('2042',)",3.65533995628,29,13,1024.78847145,29,13,8,3742914133.86,3742914134.26,3722239773.35,44.64102,-124.30216,0.0,internal_timestamp,33.8619995117,29,29,1513250973.35,32.2995986938,29,29,0,11.2402000427,29,29,3722239773.35
"('2043',)",3.65530991554,29,13,1024.78845671,29,13,8,3742914133.86,3742914134.27,3722239773.36,44.64102,-124.30216,0.0,internal_timestamp,33.8429985046,29,29,1513250973.36,32.2995986938,29,29,0,11.2398004532,29,29,3722239773.36
"('2044',)",3.65527009964,29,13,1024.78844215,29,13,8,3742914133.86,3742914134.27,3722239773.42,44.64102,-124.30216,0.0,internal_timestamp,33.8240013123,29,29,1513250973.42,32.2995986938,29,29,0,11.23939991,29,29,3722239773.42
"('2045',)",3.6552400589,29,13,1024.78840954,29,13,8,3742914133.86,3742914134.27,3722239773.48,44.64102,-124.30216,0.0,internal_timestamp,33.8050003052,29,29,1513250973.48,32.2995986938,29,29,0,11.2391004562,29,29,3722239773.48
"('2046',)",3.6552400589,29,13,1024.78840333,29,13,8,3742914133.86,3742914134.27,3722239773.54,44.64102,-124.30216,0.0,internal_timestamp,33.7820014954,29,29,1513250973.54,32.2997016907,29,29,0,11.2390003204,29,29,3722239773.54
"('2047',)",3.65526008606,29,13,1024.78838081,29,13,8,3742914133.86,3742914134.27,3722239773.61,44.64102,-124.30216,0.0,internal_timestamp,33.7599983215,29,29,1513250973.61,32.2998008728,29,29,0,11.2390003204,29,29,3722239773.61
"('2048',)",3.65527009964,29,13,1024.78835403,29,13,8,3742914133.86,3742914134.27,3722239773.67,44.64102,-124.30216,0.0,internal_timestamp,33.7410011292,29,29,1513250973.67,32.2999000549,29,29,0,11.2391004562,29,29,3722239773.67
"('2049',)",3.65529990196,29,13,1024.78840451,29,13,8,3742914133.86,3742914134.27,3722239773.73,44.64102,-124.30216,0.0,internal_timestamp,33.7220001221,29,29,1513250973.73,32.3000984192,29,29,0,11.2391996384,29,29,3722239773.73
"('2050',)",3.65531992912,29,13,1024.78846684,29,13,8,3742914133.86,3742914134.27,3722239773.8,44.64102,-124.30216,0.0,internal_timestamp,33.7050018311,29,29,1513250973.8,32.3003005981,29,29,0,11.2392997742,29,29,3722239773.8
"('2051',)",3.6553299427,29,13,1024.78837175,29,13,8,3742914133.86,3742914134.27,3722239773.86,44.64102,-124.30216,0.0,internal_timestamp,33.6839981079,29,29,1513250973.86,32.3003005981,29,29,0,11.2392997742,29,29,3722239773.86
"('2052',)",3.6553299427,29,13,1024.78819078,29,13,8,3742914133.86,3742914134.27,3722239773.92,44.64102,-124.30216,0.0,internal_timestamp,33.6650009155,29,29,1513250973.92,32.300201416,29,29,0,11.23939991,29,29,3722239773.92
"('2053',)",3.65531992912,29,13,1024.7880957,29,13,8,3742914133.86,3742914134.27,3722239773.98,44.64102,-124.30216,0.0,internal_timestamp,33.6440010071,29,29,1513250973.98,32.300201416,29,29,0,11.23939991,29,29,3722239773.98
"('2054',)",3.65530991554,29,13,1024.78781653,29,13,8,3742914133.86,3742914134.27,3722239774.05,44.64102,-124.30216,0.0,internal_timestamp,33.6209983826,29,29,1513250974.05,32.2999992371,29,29,0,11.2395000458,29,29,3722239774.05
"('2055',)",3.65530991554,29,13,1024.78772145,29,13,8,3742914133.86,3742914134.27,3722239774.11,44.64102,-124.30216,0.0,internal_timestamp,33.5999984741,29,29,1513250974.11,32.2999992371,29,29,0,11.2395000458,29,29,3722239774.11
"('2056',)",3.65530991554,29,13,1024.78764449,29,13,8,3742914133.86,3742914134.27,3722239774.17,44.64102,-124.30216,0.0,internal_timestamp,33.5830001831,29,29,1513250974.17,32.2999992371,29,29,0,11.2395000458,29,29,3722239774.17
"('2057',)",3.65529990196,29,13,1024.78747231,29,13,8,3742914133.86,3742914134.27,3722239774.23,44.64102,-124.30216,0.0,internal_timestamp,33.5620002747,29,29,1513250974.23,32.2999000549,29,29,0,11.2395000458,29,29,3722239774.23
"('2058',)",3.65529990196,29,13,1024.78728251,29,13,8,3742914133.86,3742914134.27,3722239774.3,44.64102,-124.30216,0.0,internal_timestamp,33.5449981689,29,29,1513250974.3,32.2998008728,29,29,0,11.2397003174,29,29,3722239774.3
"('2059',)",3.65530991554,29,13,1024.78679601,29,13,8,3742914133.86,3742914134.27,3722239774.36,44.64102,-124.30216,0.0,internal_timestamp,33.5260009766,29,29,1513250974.36,32.2994003296,29,29,0,11.2402000427,29,29,3722239774.36
"('2060',)",3.6553299427,29,13,1024.78616522,29,13,8,3742914133.86,3742914134.27,3722239774.42,44.64102,-124.30216,0.0,internal_timestamp,33.5040016174,29,29,1513250974.42,32.2989006042,29,29,0,11.2410001755,29,29,3722239774.42
"('2061',)",3.65534996986,29,13,1024.78544399,29,13,8,3742914133.86,3742914134.27,3722239774.48,44.64102,-124.30216,0.0,internal_timestamp,33.483001709,29,29,1513250974.48,32.2983016968,29,29,0,11.241900444,29,29,3722239774.48
"('2062',)",3.6553800106,29,13,1024.78489498,29,13,8,3742914133.86,3742914134.27,3722239774.54,44.64102,-124.30216,0.0,internal_timestamp,33.4620018005,29,29,1513250974.54,32.2979011536,29,29,0,11.2426996231,29,29,3722239774.54
"('2063',)",3.65541005135,29,13,1024.78453556,29,13,8,3742914133.86,3742914134.27,3722239774.61,44.64102,-124.30216,0.0,internal_timestamp,33.4410018921,29,29,1513250974.61,32.2976989746,29,29,0,11.2433004379,29,29,3722239774.61
"('2064',)",3.65544009209,29,13,1024.78437824,29,13,8,3742914133.86,3742914134.27,3722239774.81,44.64102,-124.30216,0.0,internal_timestamp,33.422000885,29,29,1513250974.81,32.2976989746,29,29,1,11.2437000275,29,29,3722239774.81
"('2065',)",3.65545010567,29,13,1024.78408871,29,13,8,3742914133.86,3742914134.27,3722239774.82,44.64102,-124.30216,0.0,internal_timestamp,33.4000015259,29,29,1513250974.82,32.2975006104,29,29,0,11.2439002991,29,29,3722239774.82
"('2066',)",3.65543007851,29,13,1024.7838503,29,13,8,3742914133.86,3742914134.27,3722239774.82,44.64102,-124.30216,0.0,internal_timestamp,33.3860015869,29,29,1513250974.82,32.2972984314,29,29,0,11.2440004349,29,29,3722239774.82
"('2067',)",3.65540003777,29,13,1024.78359196,29,13,8,3742914133.86,3742914134.27,3722239774.86,44.64102,-124.30216,0.0,internal_timestamp,33.3629989624,29,29,1513250974.86,32.2971000671,29,29,0,11.2440004349,29,29,3722239774.86
"('2068',)",3.65540003777,29,13,1024.78351928,29,13,8,3742914133.86,3742914134.27,3722239774.92,44.64102,-124.30216,0.0,internal_timestamp,33.3429985046,29,29,1513250974.92,32.2971000671,29,29,0,11.2439002991,29,29,3722239774.92
"('2069',)",3.65540003777,29,13,1024.78360985,29,13,8,3742914133.86,3742914134.27,3722239774.98,44.64102,-124.30216,0.0,internal_timestamp,33.3250007629,29,29,1513250974.98,32.2972984314,29,29,0,11.2438001633,29,29,3722239774.98
"('2070',)",3.65543007851,29,13,1024.78368551,29,13,8,3742914133.86,3742914134.28,3722239775.05,44.64102,-124.30216,0.0,internal_timestamp,33.3069992065,29,29,1513250975.05,32.2975006104,29,29,0,11.2438001633,29,29,3722239775.05
"('2071',)",3.65545010567,29,13,1024.78364084,29,13,8,3742914133.86,3742914134.28,3722239775.11,44.64102,-124.30216,0.0,internal_timestamp,33.2879981995,29,29,1513250975.11,32.2975997925,29,29,0,11.2440004349,29,29,3722239775.11
"('2072',)",3.65545988083,29,13,1024.78343311,29,13,8,3742914133.86,3742914134.28,3722239775.17,44.64102,-124.30216,0.0,internal_timestamp,33.266998291,29,29,1513250975.17,32.2975006104,29,29,0,11.2441997528,29,29,3722239775.17
"('2073',)",3.65547990799,29,13,1024.78332923,29,13,8,3742914133.86,3742914134.28,3722239775.23,44.64102,-124.30216,0.0,internal_timestamp,33.2480010986,29,29,1513250975.23,32.2975006104,29,29,0,11.2442998886,29,29,3722239775.23
"('2074',)",3.65548992157,29,13,1024.78318935,29,13,8,3742914133.86,3742914134.28,3722239775.29,44.64102,-124.30216,0.0,internal_timestamp,33.2249984741,29,29,1513250975.29,32.2975006104,29,29,0,11.2445001602,29,29,3722239775.29
"('2075',)",3.65546989441,29,13,1024.78304411,29,13,8,3742914133.86,3742914134.28,3722239775.36,44.64102,-124.30216,0.0,internal_timestamp,33.2060012817,29,29,1513250975.36,32.2974014282,29,29,0,11.2444000244,29,29,3722239775.36
"('2076',)",3.65544009209,29,13,1024.78289564,29,13,8,3742914133.86,3742914134.28,3722239775.42,44.64102,-124.30216,0.0,internal_timestamp,33.1829986572,29,29,1513250975.42,32.2972984314,29,29,0,11.2441997528,29,29,3722239775.42
"('2077',)",3.65540003777,29,13,1024.7827545,29,13,8,3742914133.86,3742914134.28,3722239775.48,44.64102,-124.30216,0.0,internal_timestamp,33.1609992981,29,29,1513250975.48,32.2971992493,29,29,0,11.2440004349,29,29,3722239775.48
"('2078',)",3.65539002419,29,13,1024.78273566,29,13,8,3742914133.86,3742914134.28,3722239775.55,44.64102,-124.30216,0.0,internal_timestamp,33.1450004578,29,29,1513250975.55,32.2971992493,29,29,0,11.2437000275,29,29,3722239775.55
"('2079',)",3.65539002419,29,13,1024.78280226,29,13,8,3742914133.86,3742914134.28,3722239775.61,44.64102,-124.30216,0.0,internal_timestamp,33.125,29,29,1513250975.61,32.2974014282,29,29,0,11.2437000275,29,29,3722239775.61
"('2080',)",3.65541005135,29,13,1024.78277976,29,13,8,3742914133.86,3742914134.28,3722239775.67,44.64102,-124.30216,0.0,internal_timestamp,33.1030006409,29,29,1513250975.67,32.2975006104,29,29,0,11.2437000275,29,29,3722239775.67
