obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,time,temp,temp_qc_executed,temp_qc_results,time
"('994',)",33.40439987,1,0,1029.287132,29,29,5,3.340439987,29,29,3774706964,3774706966,3771224068,44.36829,-124.9528,0,34.10926079,29,29,internal_timestamp,515.5300293,29,29,186545,1562235268,5.549300194,29,29,3771224068
"('995',)",33.36370087,1,0,1029.327591,29,29,5,3.336370087,29,29,3774706964,3774706966,3771224088,44.36829,-124.9528,0,34.11981807,29,29,internal_timestamp,520.8400269,29,29,200491,1562235288,5.490499973,29,29,3771224088
"('996',)",33.34560013,1,0,1029.356336,29,29,5,3.334560013,29,29,3774706964,3774706966,3771224108,44.36829,-124.9528,0,34.12138724,29,29,internal_timestamp,526.1300049,29,29,183055,1562235308,5.46600008,29,29,3771224108
"('997',)",33.31119919,1,0,1029.391961,29,29,5,3.331119919,29,29,3774706964,3774706966,3771224128,44.36829,-124.9528,0,34.12777546,29,29,internal_timestamp,531.4299927,29,29,188617,1562235328,5.418399811,29,29,3771224128
"('998',)",33.27560043,1,0,1029.429491,29,29,5,3.327560043,29,29,3774706964,3774706966,3771224148,44.36829,-124.9528,0,34.13636795,29,29,internal_timestamp,536.6699829,29,29,183927,1562235348,5.367300034,29,29,3771224148
"('999',)",33.26050186,1,0,1029.459279,29,29,5,3.326050186,29,29,3774706964,3774706966,3771224168,44.36829,-124.9528,0,34.14008019,29,29,internal_timestamp,541.8599854,29,29,182011,1562235368,5.344099998,29,29,3771224168
"('1000',)",33.24380112,1,0,1029.488241,29,29,5,3.324380112,29,29,3774706964,3774706966,3771224188,44.36829,-124.9528,0,34.14279026,29,29,internal_timestamp,547.0200195,29,29,192398,1562235388,5.320099831,29,29,3771224188
"('1001',)",33.17890167,1,0,1029.537059,29,29,5,3.317890167,29,29,3774706964,3774706966,3771224208,44.36829,-124.9528,0,34.1588957,29,29,internal_timestamp,552.289978,29,29,189044,1562235408,5.228600025,29,29,3771224208
"('1002',)",33.11780167,1,0,1029.583763,29,29,5,3.311780167,29,29,3774706964,3774706966,3771224228,44.36829,-124.9528,0,34.1735704,29,29,internal_timestamp,557.5200195,29,29,186555,1562235428,5.142799854,29,29,3771224228
"('1003',)",33.05939865,1,0,1029.62743,29,29,5,3.305939865,29,29,3774706964,3774706966,3771224248,44.36829,-124.9528,0,34.18531114,29,29,internal_timestamp,562.7700195,29,29,194872,1562235448,5.062900066,29,29,3771224248
"('1004',)",33.0177002,1,0,1029.665796,29,29,5,3.30177002,29,29,3774706964,3774706966,3771224268,44.36829,-124.9528,0,34.19378603,29,29,internal_timestamp,568.0499878,29,29,193550,1562235468,5.005000114,29,29,3771224268
"('1005',)",32.98559952,1,0,1029.689713,29,29,5,3.298559952,29,29,3774706964,3774706966,3771224288,44.36829,-124.9528,0,34.19772005,29,29,internal_timestamp,571.4199829,29,29,192893,1562235488,4.963300228,29,29,3771224288
"('1006',)",32.98540115,1,0,1029.688745,29,29,5,3.298540115,29,29,3774706964,3774706966,3771224294,44.36829,-124.9528,0,34.19667987,29,29,internal_timestamp,571.4099731,29,29,184005,1562235494,4.964099884,29,29,3771224294
"('1007',)",32.98059845,1,0,1029.693107,29,29,5,3.298059845,29,29,3774706964,3774706966,3771224329,44.36829,-124.9528,0,34.19508907,29,29,internal_timestamp,572.5100098,29,29,845455,1562235528,4.959700108,29,29,3771224329
"('1008',)",32.92950058,1,0,1029.733779,29,29,5,3.292950058,29,29,3774706964,3774706966,3771224349,44.36829,-124.9528,0,34.20761768,29,29,internal_timestamp,577.210022,29,29,842579,1562235548,4.887499809,29,29,3771224349
"('1009',)",32.89580154,1,0,1029.750915,29,29,5,3.289580154,29,29,3774706964,3774706966,3771224369,44.36829,-124.9528,0,34.21259018,29,29,internal_timestamp,578.8800049,29,29,856950,1562235568,4.843800068,29,29,3771224369
"('1010',)",32.89559937,1,0,1029.749703,29,29,5,3.289559937,29,29,3774706964,3774706966,3771224381,44.36829,-124.9528,0,34.2112304,29,29,internal_timestamp,578.8800049,29,29,850038,1562235580,4.844900131,29,29,3771224381
"('1011',)",33.11249924,1,0,1029.675108,29,29,5,3.311249924,29,29,3774706964,3774706966,3771230449,44.36829,-124.9528,0,34.17058578,29,29,internal_timestamp,577.5599976,29,29,967770,1562241648,5.129899979,29,29,3771230449
"('1012',)",33.12319946,1,0,1029.661837,29,29,5,3.312319946,29,29,3774706964,3774706966,3771230469,44.36829,-124.9528,0,34.16888092,29,29,internal_timestamp,575.3800049,29,29,957768,1562241668,5.14470005,29,29,3771230469
"('1013',)",33.23920059,1,0,1029.594341,29,29,5,3.323920059,29,29,3774706964,3774706966,3771230489,44.36829,-124.9528,0,34.1368229,29,29,internal_timestamp,570.8499756,29,29,956843,1562241688,5.309100151,29,29,3771230489
"('1014',)",33.29190063,1,0,1029.554721,29,29,5,3.329190063,29,29,3774706964,3774706966,3771230509,44.36829,-124.9528,0,34.12790288,29,29,internal_timestamp,565.7700195,29,29,957849,1562241708,5.379700184,29,29,3771230509
"('1015',)",33.33229828,1,0,1029.518903,29,29,5,3.333229828,29,29,3774706964,3774706966,3771230529,44.36829,-124.9528,0,34.12126815,29,29,internal_timestamp,560.6699829,29,29,955797,1562241728,5.43419981,29,29,3771230529
"('1016',)",33.38000107,1,0,1029.477757,29,29,5,3.338000107,29,29,3774706964,3774706966,3771230549,44.36829,-124.9528,0,34.11009532,29,29,internal_timestamp,555.5599976,29,29,962075,1562241748,5.501399994,29,29,3771230549
"('1017',)",33.39640045,1,0,1029.450162,29,29,5,3.339640045,29,29,3774706964,3774706966,3771230569,44.36829,-124.9528,0,34.10884872,29,29,internal_timestamp,550.4000244,29,29,958963,1562241768,5.523600101,29,29,3771230569
"('1018',)",33.40330124,1,0,1029.424934,29,29,5,3.340330124,29,29,3774706964,3774706966,3771230589,44.36829,-124.9528,0,34.1086339,29,29,internal_timestamp,545.2399902,29,29,958592,1562241788,5.534100056,29,29,3771230589
"('1019',)",33.41529846,1,0,1029.396379,29,29,5,3.341529846,29,29,3774706964,3774706966,3771230609,44.36829,-124.9528,0,34.10573148,29,29,internal_timestamp,540.0599976,29,29,956626,1562241808,5.552999973,29,29,3771230609
"('1020',)",33.42499924,1,0,1029.369271,29,29,5,3.342499924,29,29,3774706964,3774706966,3771230629,44.36829,-124.9528,0,34.10372682,29,29,internal_timestamp,534.9400024,29,29,965848,1562241828,5.568399906,29,29,3771230629
"('1021',)",33.48059845,1,0,1029.327932,29,29,5,3.348059845,29,29,3774706964,3774706966,3771230649,44.36829,-124.9528,0,34.09394111,29,29,internal_timestamp,529.7800293,29,29,964384,1562241848,5.643099785,29,29,3771230649
"('1022',)",33.59569931,1,0,1029.27497,29,29,5,3.359569931,29,29,3774706964,3774706966,3771230669,44.36829,-124.9528,0,34.08141208,29,29,internal_timestamp,524.6099854,29,29,965146,1562241868,5.78730011,29,29,3771230669
"('1023',)",33.62659836,1,0,1029.243379,29,29,5,3.362659836,29,29,3774706964,3774706966,3771230689,44.36829,-124.9528,0,34.07840544,29,29,internal_timestamp,519.4199829,29,29,964530,1562241888,5.827499866,29,29,3771230689
"('1024',)",33.69960022,1,0,1029.198955,29,29,5,3.369960022,29,29,3774706964,3774706966,3771230709,44.36829,-124.9528,0,34.06836536,29,29,internal_timestamp,514.25,29,29,964796,1562241908,5.921899796,29,29,3771230709
"('1025',)",33.73479843,1,0,1029.166478,29,29,5,3.373479843,29,29,3774706964,3774706966,3771230729,44.36829,-124.9528,0,34.06514886,29,29,internal_timestamp,509.0599976,29,29,964519,1562241928,5.967100143,29,29,3771230729
"('1026',)",33.75040054,1,0,1029.140692,29,29,5,3.375040054,29,29,3774706964,3774706966,3771230749,44.36829,-124.9528,0,34.0660865,29,29,internal_timestamp,503.8399963,29,29,964674,1562241948,5.986199856,29,29,3771230749
"('1027',)",33.77539825,1,0,1029.108932,29,29,5,3.377539825,29,29,3774706964,3774706966,3771230769,44.36829,-124.9528,0,34.0620307,29,29,internal_timestamp,498.6400146,29,29,966229,1562241968,6.020800114,29,29,3771230769
"('1028',)",33.7677002,1,0,1029.088704,29,29,5,3.37677002,29,29,3774706964,3774706966,3771230789,44.36829,-124.9528,0,34.0652797,29,29,internal_timestamp,493.3900146,29,29,965982,1562241988,6.011499882,29,29,3771230789
"('1029',)",33.78879929,1,0,1029.058172,29,29,5,3.378879929,29,29,3774706964,3774706966,3771230809,44.36829,-124.9528,0,34.06195919,29,29,internal_timestamp,488.1799927,29,29,965697,1562242008,6.040999889,29,29,3771230809
"('1030',)",33.80369949,1,0,1029.03038,29,29,5,3.380369949,29,29,3774706964,3774706966,3771230829,44.36829,-124.9528,0,34.06092919,29,29,internal_timestamp,482.8999939,29,29,963939,1562242028,6.061299801,29,29,3771230829
"('1031',)",33.84529877,1,0,1028.995135,29,29,5,3.384529877,29,29,3774706964,3774706966,3771230849,44.36829,-124.9528,0,34.05628621,29,29,internal_timestamp,477.6199951,29,29,960138,1562242048,6.115099907,29,29,3771230849
"('1032',)",33.84550095,1,0,1028.971882,29,29,5,3.384550095,29,29,3774706964,3774706966,3771230869,44.36829,-124.9528,0,34.0574712,29,29,internal_timestamp,472.3900146,29,29,967387,1562242068,6.116700172,29,29,3771230869
"('1033',)",33.85419846,1,0,1028.94631,29,29,5,3.385419846,29,29,3774706964,3774706966,3771230889,44.36829,-124.9528,0,34.0575659,29,29,internal_timestamp,467.1600037,29,29,967529,1562242088,6.128900051,29,29,3771230889
"('1034',)",33.90050125,1,0,1028.91015,29,29,5,3.390050125,29,29,3774706964,3774706966,3771230909,44.36829,-124.9528,0,34.05243602,29,29,internal_timestamp,461.9400024,29,29,965815,1562242108,6.188399792,29,29,3771230909
"('1035',)",33.91559982,1,0,1028.88465,29,29,5,3.391559982,29,29,3774706964,3774706966,3771230929,44.36829,-124.9528,0,34.05368119,29,29,internal_timestamp,456.7099915,29,29,967773,1562242128,6.206600189,29,29,3771230929
"('1036',)",33.9197998,1,0,1028.859769,29,29,5,3.39197998,29,29,3774706964,3774706966,3771230949,44.36829,-124.9528,0,34.05362447,29,29,internal_timestamp,451.5100098,29,29,968840,1562242148,6.213900089,29,29,3771230949
"('1037',)",33.92259979,1,0,1028.835177,29,29,5,3.392259979,29,29,3774706964,3774706966,3771230969,44.36829,-124.9528,0,34.05359737,29,29,internal_timestamp,446.3200073,29,29,962635,1562242168,6.219600201,29,29,3771230969
"('1038',)",33.92079926,1,0,1028.811865,29,29,5,3.392079926,29,29,3774706964,3774706966,3771230989,44.36829,-124.9528,0,34.05433976,29,29,internal_timestamp,441.1000061,29,29,964360,1562242188,6.219399929,29,29,3771230989
"('1039',)",33.92240143,1,0,1028.786856,29,29,5,3.392240143,29,29,3774706964,3774706966,3771231009,44.36829,-124.9528,0,34.05356636,29,29,internal_timestamp,435.9299927,29,29,966540,1562242208,6.224500179,29,29,3771231009
"('1040',)",33.92750168,1,0,1028.761611,29,29,5,3.392750168,29,29,3774706964,3774706966,3771231029,44.36829,-124.9528,0,34.05332394,29,29,internal_timestamp,430.7200012,29,29,972517,1562242228,6.232999802,29,29,3771231029
"('1041',)",33.93420029,1,0,1028.734613,29,29,5,3.393420029,29,29,3774706964,3774706966,3771231049,44.36829,-124.9528,0,34.05125307,29,29,internal_timestamp,425.5499878,29,29,966826,1562242248,6.245100021,29,29,3771231049
"('1042',)",33.94350052,1,0,1028.707691,29,29,5,3.394350052,29,29,3774706964,3774706966,3771231069,44.36829,-124.9528,0,34.04979941,29,29,internal_timestamp,420.3599854,29,29,969811,1562242268,6.259500027,29,29,3771231069
"('1043',)",33.94960022,1,0,1028.681457,29,29,5,3.394960022,29,29,3774706964,3774706966,3771231089,44.36829,-124.9528,0,34.04845796,29,29,internal_timestamp,415.1900024,29,29,964932,1562242288,6.270199776,29,29,3771231089
"('1044',)",33.95610046,1,0,1028.656261,29,29,5,3.395610046,29,29,3774706964,3774706966,3771231109,44.36829,-124.9528,0,34.04825564,29,29,internal_timestamp,410.0299988,29,29,966024,1562242308,6.280200005,29,29,3771231109
"('1045',)",33.95920181,1,0,1028.631596,29,29,5,3.395920181,29,29,3774706964,3774706966,3771231129,44.36829,-124.9528,0,34.04816399,29,29,internal_timestamp,404.8500061,29,29,969775,1562242328,6.286300182,29,29,3771231129
"('1046',)",33.9681015,1,0,1028.604955,29,29,5,3.39681015,29,29,3774706964,3774706966,3771231149,44.36829,-124.9528,0,34.04696151,29,29,internal_timestamp,399.6600037,29,29,994191,1562242348,6.300000191,29,29,3771231149
"('1047',)",33.97880173,1,0,1028.578558,29,29,5,3.397880173,29,29,3774706964,3774706966,3771231169,44.36829,-124.9528,0,34.04582167,29,29,internal_timestamp,394.5700073,29,29,987780,1562242368,6.315599918,29,29,3771231169
"('1048',)",33.98339844,1,0,1028.552502,29,29,5,3.398339844,29,29,3774706964,3774706966,3771231189,44.36829,-124.9528,0,34.04428711,29,29,internal_timestamp,389.4299927,29,29,973992,1562242388,6.324800015,29,29,3771231189
"('1049',)",33.99700165,1,0,1028.523303,29,29,5,3.399700165,29,29,3774706964,3774706966,3771231209,44.36829,-124.9528,0,34.04126079,29,29,internal_timestamp,384.2099915,29,29,970190,1562242408,6.345600128,29,29,3771231209
"('1050',)",34.01739883,1,0,1028.494223,29,29,5,3.401739883,29,29,3774706964,3774706966,3771231229,44.36829,-124.9528,0,34.03985084,29,29,internal_timestamp,378.9200134,29,29,973921,1562242428,6.372399807,29,29,3771231229
"('1051',)",34.02370071,1,0,1028.468842,29,29,5,3.402370071,29,29,3774706964,3774706966,3771231249,44.36829,-124.9528,0,34.03953529,29,29,internal_timestamp,373.7399902,29,29,977191,1562242448,6.3822999,29,29,3771231249
"('1052',)",34.04079819,1,0,1028.440268,29,29,5,3.404079819,29,29,3774706964,3774706966,3771231269,44.36829,-124.9528,0,34.03802547,29,29,internal_timestamp,368.4700012,29,29,972817,1562242468,6.405499935,29,29,3771231269
"('1053',)",34.05130005,1,0,1028.413639,29,29,5,3.405130005,29,29,3774706964,3774706966,3771231289,44.36829,-124.9528,0,34.0372158,29,29,internal_timestamp,363.2600098,29,29,976699,1562242488,6.420599937,29,29,3771231289
"('1054',)",34.05699921,1,0,1028.387432,29,29,5,3.405699921,29,29,3774706964,3774706966,3771231309,44.36829,-124.9528,0,34.03626371,29,29,internal_timestamp,358.0100098,29,29,977037,1562242508,6.430500031,29,29,3771231309
"('1055',)",34.0583992,1,0,1028.362961,29,29,5,3.40583992,29,29,3774706964,3774706966,3771231329,44.36829,-124.9528,0,34.03606892,29,29,internal_timestamp,352.8399963,29,29,978431,1562242528,6.434800148,29,29,3771231329
"('1056',)",34.0603981,1,0,1028.33815,29,29,5,3.40603981,29,29,3774706964,3774706966,3771231349,44.36829,-124.9528,0,34.0358685,29,29,internal_timestamp,347.6199951,29,29,971572,1562242548,6.439799786,29,29,3771231349
"('1057',)",34.07329941,1,0,1028.309516,29,29,5,3.407329941,29,29,3774706964,3774706966,3771231369,44.36829,-124.9528,0,34.03346012,29,29,internal_timestamp,342.3800049,29,29,979678,1562242568,6.459199905,29,29,3771231369
"('1058',)",34.08789825,1,0,1028.281837,29,29,5,3.408789825,29,29,3774706964,3774706966,3771231389,44.36829,-124.9528,0,34.03156409,29,29,internal_timestamp,337.2999878,29,29,970956,1562242588,6.479899883,29,29,3771231389
"('1059',)",34.09230042,1,0,1028.257171,29,29,5,3.409230042,29,29,3774706964,3774706966,3771231409,44.36829,-124.9528,0,34.0317243,29,29,internal_timestamp,332.1199951,29,29,973420,1562242608,6.487199783,29,29,3771231409
"('1060',)",34.09769821,1,0,1028.23226,29,29,5,3.409769821,29,29,3774706964,3774706966,3771231429,44.36829,-124.9528,0,34.03168681,29,29,internal_timestamp,326.9599915,29,29,975484,1562242628,6.495800018,29,29,3771231429
"('1061',)",34.10520172,1,0,1028.206198,29,29,5,3.410520172,29,29,3774706964,3774706966,3771231449,44.36829,-124.9528,0,34.03080949,29,29,internal_timestamp,321.7900085,29,29,978766,1562242648,6.507599831,29,29,3771231449
"('1062',)",34.11399841,1,0,1028.180917,29,29,5,3.411399841,29,29,3774706964,3774706966,3771231469,44.36829,-124.9528,0,34.03129549,29,29,internal_timestamp,316.5599976,29,29,982018,1562242668,6.519499779,29,29,3771231469
"('1063',)",34.12200165,1,0,1028.154191,29,29,5,3.412200165,29,29,3774706964,3774706966,3771231489,44.36829,-124.9528,0,34.02988785,29,29,internal_timestamp,311.3699951,29,29,977724,1562242688,6.532400131,29,29,3771231489
"('1064',)",34.125,1,0,1028.128581,29,29,5,3.4125,29,29,3774706964,3774706966,3771231509,44.36829,-124.9528,0,34.02834935,29,29,internal_timestamp,306.2799988,29,29,976337,1562242708,6.539800167,29,29,3771231509
"('1065',)",34.14360046,1,0,1028.099393,29,29,5,3.414360046,29,29,3774706964,3774706966,3771231529,44.36829,-124.9528,0,34.02585029,29,29,internal_timestamp,301.1300049,29,29,981361,1562242728,6.565599918,29,29,3771231529
"('1066',)",34.14479828,1,0,1028.075187,29,29,5,3.414479828,29,29,3774706964,3774706966,3771231549,44.36829,-124.9528,0,34.02582331,29,29,internal_timestamp,295.980011,29,29,975725,1562242748,6.569499969,29,29,3771231549
"('1067',)",34.17169952,1,0,1028.04414,29,29,5,3.417169952,29,29,3774706964,3774706966,3771231569,44.36829,-124.9528,0,34.02234964,29,29,internal_timestamp,290.8999939,29,29,983746,1562242768,6.605500221,29,29,3771231569
"('1068',)",34.18730164,1,0,1028.016513,29,29,5,3.418730164,29,29,3774706964,3774706966,3771231589,44.36829,-124.9528,0,34.0209875,29,29,internal_timestamp,285.7600098,29,29,980769,1562242788,6.62680006,29,29,3771231589
"('1069',)",34.19240189,1,0,1027.991488,29,29,5,3.419240189,29,29,3774706964,3774706966,3771231609,44.36829,-124.9528,0,34.02093102,29,29,internal_timestamp,280.5700073,29,29,977456,1562242808,6.635099888,29,29,3771231609
"('1070',)",34.19879913,1,0,1027.965735,29,29,5,3.419879913,29,29,3774706964,3774706966,3771231629,44.36829,-124.9528,0,34.02010686,29,29,internal_timestamp,275.4200134,29,29,983062,1562242828,6.645599842,29,29,3771231629
"('1071',)",34.20800018,1,0,1027.939237,29,29,5,3.420800018,29,29,3774706964,3774706966,3771231649,44.36829,-124.9528,0,34.01879687,29,29,internal_timestamp,270.2999878,29,29,981178,1562242848,6.659699917,29,29,3771231649
"('1072',)",34.2154007,1,0,1027.913856,29,29,5,3.42154007,29,29,3774706964,3774706966,3771231669,44.36829,-124.9528,0,34.0180409,29,29,internal_timestamp,265.25,29,29,977749,1562242868,6.671199799,29,29,3771231669
"('1073',)",34.23630142,1,0,1027.884062,29,29,5,3.423630142,29,29,3774706964,3774706966,3771231689,44.36829,-124.9528,0,34.01518509,29,29,internal_timestamp,260.1199951,29,29,975119,1562242888,6.69990015,29,29,3771231689
"('1074',)",34.24549866,1,0,1027.857604,29,29,5,3.424549866,29,29,3774706964,3774706966,3771231709,44.36829,-124.9528,0,34.0139731,29,29,internal_timestamp,254.9900055,29,29,984461,1562242908,6.713900089,29,29,3771231709
"('1075',)",34.2492981,1,0,1027.833243,29,29,5,3.42492981,29,29,3774706964,3774706966,3771231729,44.36829,-124.9528,0,34.01402578,29,29,internal_timestamp,249.8800049,29,29,983789,1562242928,6.720600128,29,29,3771231729
"('1076',)",34.25930023,1,0,1027.80647,29,29,5,3.425930023,29,29,3774706964,3774706966,3771231749,44.36829,-124.9528,0,34.01272083,29,29,internal_timestamp,244.7299957,29,29,984348,1562242948,6.735599995,29,29,3771231749
"('1077',)",34.270401,1,0,1027.779565,29,29,5,3.4270401,29,29,3774706964,3774706966,3771231769,44.36829,-124.9528,0,34.01110733,29,29,internal_timestamp,239.6499939,29,29,983820,1562242968,6.752099991,29,29,3771231769
"('1078',)",34.30550003,1,0,1027.745696,29,29,5,3.430550003,29,29,3774706964,3774706966,3771231789,44.36829,-124.9528,0,34.0060564,29,29,internal_timestamp,234.5599976,29,29,981832,1562242988,6.798799992,29,29,3771231789
"('1079',)",34.33720016,1,0,1027.713969,29,29,5,3.433720016,29,29,3774706964,3774706966,3771231809,44.36829,-124.9528,0,34.00290737,29,29,internal_timestamp,229.4400024,29,29,982976,1562243008,6.839799881,29,29,3771231809
"('1080',)",34.35369873,1,0,1027.685821,29,29,5,3.435369873,29,29,3774706964,3774706966,3771231829,44.36829,-124.9528,0,34.00112129,29,29,internal_timestamp,224.3099976,29,29,982363,1562243028,6.862500191,29,29,3771231829
